date_mutation,valeur_fonciere,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
16/12/2020,252000,Nieul-le-Dolent,Maison,85,5,1471,-1.528421,46.592563
16/12/2020,252000,Nieul-le-Dolent,Maison,101,5,500,-1.528421,46.592563
16/12/2020,252000,Nieul-le-Dolent,Maison,85,5,500,-1.528421,46.592563
02/12/2020,178000,Longeville-sur-Mer,Maison,65,4,587,-1.487307,46.405773
10/12/2020,129000,Saint-Gilles-Croix-de-Vie,Maison,48,2,85,-1.92562,46.695533
08/12/2020,250500,Saint-Gilles-Croix-de-Vie,Maison,79,4,457,-1.925715,46.684851
10/12/2020,330000,Saint-Gilles-Croix-de-Vie,Maison,96,5,456,-1.925044,46.694665
30/11/2020,340500,Les Sables-d'Olonne,Maison,75,3,231,-1.772284,46.495853
11/12/2020,190000,Saint-Révérend,Maison,75,3,400,-1.829331,46.696298
01/12/2020,145000,Saint-Vincent-sur-Jard,Maison,70,2,610,-1.57146,46.42919
28/11/2020,174700,Saint-Vincent-sur-Jard,Maison,52,3,400,-1.561328,46.416307
11/12/2020,232950,Le Fenouiller,Maison,59,3,540,-1.923726,46.704534
09/12/2020,205000,Bretignolles-sur-Mer,Maison,38,2,292,-1.890115,46.644509
11/12/2020,282500,Saint-Hilaire-de-Riez,Maison,100,4,666,-1.994395,46.74285
01/12/2020,100000,Coëx,Maison,71,3,470,-1.761428,46.700805
26/11/2020,257000,Saint-Vincent-sur-Jard,Maison,83,3,660,-1.564701,46.421795
16/12/2020,244214,Saint-Hilaire-de-Riez,Maison,75,3,341,-1.967523,46.71893
11/12/2020,95000,Saint-Révérend,Maison,56,3,623,-1.809214,46.719012
03/12/2020,165000,Saint-Vincent-sur-Graon,Maison,80,2,225,-1.384554,46.5222
30/11/2020,204000,Angles,Maison,102,4,785,-1.410321,46.405499
11/12/2020,224150,Saint-Hilaire-de-Riez,Maison,100,4,514,-1.969527,46.711478
25/11/2020,130000,Longeville-sur-Mer,Maison,58,3,543,-1.488521,46.425503
11/12/2020,219450,Commequiers,Maison,85,4,405,-1.828686,46.761316
09/12/2020,200000,Poiroux,Maison,167,7,1007,-1.540215,46.509302
09/12/2020,200000,Poiroux,Maison,167,7,500,-1.540215,46.509302
27/11/2020,160000,Grosbreuil,Maison,90,2,294,-1.554147,46.528601
26/11/2020,165000,Longeville-sur-Mer,Maison,70,3,274,-1.471779,46.388385
08/12/2020,226500,Sainte-Flaive-des-Loups,Maison,160,4,343,-1.580353,46.612167
11/12/2020,310710,Saint-Hilaire-de-Riez,Maison,132,5,503,-1.955076,46.712336
16/12/2020,247000,Saint-Hilaire-de-Riez,Maison,60,3,527,-1.96949,46.704504
21/11/2020,306500,Longeville-sur-Mer,Maison,112,5,659,-1.493555,46.428627
16/12/2020,113440,Le Fenouiller,Maison,69,2,613,-1.920838,46.7031
16/12/2020,215000,Givrand,Maison,64,3,509,-1.88401,46.674322
15/12/2020,170000,Saint-Hilaire-de-Riez,Maison,75,3,559,-1.969927,46.698192
26/11/2020,250000,Saint-Hilaire-la-Forêt,Maison,93,4,599,-1.522788,46.451398
15/12/2020,75000,Saint-Hilaire-de-Riez,Maison,39,1,187,-1.973721,46.708608
14/12/2020,250000,Bretignolles-sur-Mer,Maison,85,4,638,-1.864672,46.626862
12/12/2020,230000,Saint-Gilles-Croix-de-Vie,Maison,65,3,170,-1.951302,46.696687
08/12/2020,280000,Saint-Gilles-Croix-de-Vie,Maison,78,3,170,-1.938378,46.695132
11/12/2020,165000,Saint-Hilaire-de-Riez,Maison,154,6,670,-1.933488,46.74314
15/12/2020,239000,Saint-Gilles-Croix-de-Vie,Maison,79,3,303,-1.923748,46.697078
16/12/2020,410000,Bretignolles-sur-Mer,Maison,85,3,500,-1.86177,46.618103
16/12/2020,410000,Bretignolles-sur-Mer,Maison,85,3,859,-1.86177,46.618103
17/12/2020,220000,Le Fenouiller,Maison,55,2,562,-1.923885,46.702143
11/12/2020,182300,Vairé,Maison,84,4,428,-1.74858,46.60618
11/12/2020,276000,Bretignolles-sur-Mer,Maison,84,4,522,-1.850023,46.623239
08/12/2020,202000,L'Aiguillon-sur-Vie,Maison,95,3,500,-1.824448,46.674224
11/12/2020,235000,Beaulieu-sous-la-Roche,Maison,116,5,500,-1.599114,46.681131
11/12/2020,235000,Beaulieu-sous-la-Roche,Maison,116,5,834,-1.599114,46.681131
09/12/2020,151470,Les Sables-d'Olonne,Maison,83,4,286,-1.740639,46.508367
11/12/2020,195000,Landeronde,Maison,100,4,480,-1.600366,46.671566
07/12/2020,315500,Moutiers-les-Mauxfaits,Maison,124,4,880,-1.421565,46.499624
07/12/2020,292200,Saint-Hilaire-de-Riez,Maison,100,4,500,-1.964991,46.774615
07/12/2020,292200,Saint-Hilaire-de-Riez,Maison,100,4,2200,-1.964991,46.774615
04/12/2020,458900,Saint-Vincent-sur-Jard,Maison,200,7,540,-1.559452,46.415158
08/12/2020,180000,Saint-Hilaire-de-Riez,Maison,53,2,665,-2.050797,46.776161
15/12/2020,260000,Les Sables-d'Olonne,Maison,114,4,750,-1.714889,46.507668
08/12/2020,490000,Les Sables-d'Olonne,Maison,113,6,132,-1.779635,46.49749
04/12/2020,776600,Talmont-Saint-Hilaire,Maison,257,11,800,-1.705914,46.45307
04/12/2020,776600,Talmont-Saint-Hilaire,Maison,257,11,1421,-1.705914,46.45307
15/12/2020,254000,Les Sables-d'Olonne,Maison,122,5,736,-1.780364,46.536728
04/12/2020,205000,Angles,Maison,100,5,715,-1.3949,46.405203
07/12/2020,211000,Angles,Maison,70,3,400,-1.40948,46.397123
23/11/2020,222300,Longeville-sur-Mer,Maison,92,3,483,-1.497499,46.420372
05/12/2020,259000,Jard-sur-Mer,Maison,104,2,397,-1.604107,46.415767
11/12/2020,115000,Les Achards,Maison,92,3,242,-1.659449,46.594149
02/12/2020,157000,Le Champ-Saint-Père,Maison,85,4,770,-1.337455,46.501564
14/12/2020,236000,Bretignolles-sur-Mer,Maison,67,4,600,-1.888588,46.636528
04/12/2020,141200,Longeville-sur-Mer,Maison,50,3,382,-1.526642,46.413293
11/12/2020,271450,Talmont-Saint-Hilaire,Maison,129,6,894,-1.636203,46.467822
07/12/2020,335000,Jard-sur-Mer,Maison,120,5,500,-1.600526,46.421434
07/12/2020,335000,Jard-sur-Mer,Maison,120,5,2664,-1.600526,46.421434
11/12/2020,240000,Saint-Hilaire-de-Riez,Maison,103,5,556,-2.042984,46.776752
27/11/2020,160000,L'Aiguillon-sur-Vie,Maison,75,4,207,-1.828687,46.671998
03/12/2020,210000,Jard-sur-Mer,Maison,80,4,348,-1.580184,46.417015
04/12/2020,152000,Le Givre,Maison,119,5,1420,-1.394249,46.46477
04/12/2020,152000,Le Givre,Maison,119,5,500,-1.394249,46.46477
04/12/2020,198000,Le Bernard,Maison,83,4,753,-1.471783,46.434506
10/12/2020,222000,Jard-sur-Mer,Maison,81,4,415,-1.571974,46.418771
04/12/2020,200000,Jard-sur-Mer,Maison,74,4,641,-1.604089,46.413852
30/11/2020,170000,Poiroux,Maison,83,3,1009,-1.537908,46.510413
15/12/2020,415000,L'Île-d'Olonne,Maison,132,5,992,-1.795157,46.580907
11/12/2020,201000,Saint-Vincent-sur-Jard,Maison,82,4,630,-1.53657,46.415258
11/12/2020,185000,Landeronde,Maison,83,4,488,-1.560938,46.653498
12/12/2020,166200,Jard-sur-Mer,Maison,70,3,726,-1.574747,46.4189
23/11/2020,235000,Les Sables-d'Olonne,Maison,52,3,54,-1.779686,46.496255
17/12/2020,190000,Saint-Hilaire-de-Riez,Maison,59,3,323,-1.989151,46.740109
10/12/2020,210000,Nieul-le-Dolent,Maison,87,4,567,-1.516669,46.577471
01/12/2020,178000,Commequiers,Maison,62,3,325,-1.84873,46.761853
08/12/2020,124000,Saint-Georges-de-Pointindoux,Maison,48,2,682,-1.658227,46.623929
05/12/2020,415000,Commequiers,Maison,157,6,992,-1.840179,46.756007
11/12/2020,400000,Les Achards,Maison,115,4,1000,-1.648707,46.594778
11/12/2020,400000,Les Achards,Maison,115,4,3325,-1.648707,46.594778
08/12/2020,250500,Les Sables-d'Olonne,Maison,88,3,520,-1.753729,46.489192
11/12/2020,216600,Sainte-Foy,Maison,89,4,802,-1.700425,46.52094
11/12/2020,220000,La Chaize-Giraud,Maison,157,4,624,-1.809713,46.648628
11/12/2020,270000,Les Achards,Maison,125,5,500,-1.651631,46.591865
11/12/2020,270000,Les Achards,Maison,125,5,1507,-1.651631,46.591865
10/12/2020,150000,La Faute-sur-Mer,Maison,60,4,372,-1.32708,46.336422
11/12/2020,570000,La Tranche-sur-Mer,Maison,150,6,635,-1.417231,46.348445
04/12/2020,635000,Saint-Gilles-Croix-de-Vie,Maison,217,8,1060,-1.937977,46.697693
11/12/2020,285000,Bretignolles-sur-Mer,Maison,89,4,477,-1.854505,46.638603
07/12/2020,195000,La Tranche-sur-Mer,Maison,21,1,314,-1.418739,46.349576
07/12/2020,195000,La Tranche-sur-Mer,Maison,29,1,314,-1.418739,46.349576
07/12/2020,195000,La Tranche-sur-Mer,Maison,21,1,314,-1.418739,46.349576
15/12/2020,365000,Saint-Hilaire-de-Riez,Maison,112,6,704,-2.042528,46.776257
25/11/2020,120000,Landeronde,Maison,99,3,247,-1.602001,46.672214
16/12/2020,263000,Saint-Gilles-Croix-de-Vie,Maison,89,4,397,-1.914704,46.680266
11/12/2020,175000,Bretignolles-sur-Mer,Maison,58,2,491,-1.862044,46.622732
10/12/2020,169400,Saint-Hilaire-de-Riez,Maison,50,2,212,-1.947851,46.720655
02/12/2020,137500,Angles,Maison,65,3,400,-1.396916,46.413264
17/12/2020,618535.5,Saint-Gilles-Croix-de-Vie,Maison,165,6,1111,-1.917846,46.686821
09/12/2020,165000,Bretignolles-sur-Mer,Maison,57,2,306,-1.87126,46.626942
18/12/2020,307000,Saint-Gilles-Croix-de-Vie,Maison,155,6,565,-1.953131,46.70081
11/12/2020,345000,Bretignolles-sur-Mer,Maison,97,4,686,-1.856553,46.631614
16/12/2020,320630,Saint-Gilles-Croix-de-Vie,Maison,67,3,269,-1.925096,46.696255
16/12/2020,237000,Saint-Mathurin,Maison,96,4,861,-1.717263,46.569768
04/12/2020,270000,Sainte-Foy,Maison,125,5,817,-1.671028,46.542307
21/12/2020,191000,L'Île-d'Olonne,Maison,89,4,751,-1.792738,46.579014
04/12/2020,490000,La Tranche-sur-Mer,Maison,110,6,610,-1.40617,46.344481
09/12/2020,122000,La Tranche-sur-Mer,Maison,60,2,72,-1.456034,46.360979
17/12/2020,162000,L'Aiguillon-sur-Vie,Maison,67,3,633,-1.826411,46.664718
17/12/2020,350000,Saint-Gilles-Croix-de-Vie,Maison,79,3,530,-1.918125,46.686327
30/11/2020,355000,Saint-Gilles-Croix-de-Vie,Maison,114,4,800,-1.919655,46.68493
18/12/2020,323200,Saint-Hilaire-de-Riez,Maison,89,4,429,-1.949941,46.706378
09/12/2020,400000,Bretignolles-sur-Mer,Maison,145,8,958,-1.884571,46.633233
18/12/2020,258000,Vairé,Maison,106,4,607,-1.747457,46.601265
11/12/2020,142000,Nieul-le-Dolent,Maison,87,3,465,-1.514533,46.575931
22/12/2020,194000,Le Bernard,Maison,91,4,611,-1.476265,46.438696
12/12/2020,211750,Coëx,Maison,88,4,482,-1.762789,46.691588
11/12/2020,183000,La Chaize-Giraud,Maison,63,3,360,-1.8076,46.647149
11/12/2020,270000,Sainte-Foy,Maison,101,4,399,-1.682627,46.547605
03/12/2020,325000,Brem-sur-Mer,Maison,104,4,594,-1.817129,46.610511
04/12/2020,555000,Les Sables-d'Olonne,Maison,117,5,246,-1.796956,46.49511
11/12/2020,155000,Saint-Hilaire-de-Riez,Maison,57,3,1455,-1.970158,46.773858
14/12/2020,449000,Saint-Hilaire-de-Riez,Maison,117,5,502,-1.951971,46.703124
21/12/2020,196700,Saint-Benoist-sur-Mer,Maison,74,4,500,-1.361729,46.424877
21/12/2020,196700,Saint-Benoist-sur-Mer,Maison,74,4,462,-1.361729,46.424877
18/12/2020,484000,Jard-sur-Mer,Maison,168,6,500,-1.594197,46.418795
18/12/2020,484000,Jard-sur-Mer,Maison,168,6,600,-1.594197,46.418795
15/12/2020,355000,Jard-sur-Mer,Maison,92,6,1000,-1.573902,46.409976
16/12/2020,455000,Longeville-sur-Mer,Maison,164,5,646,-1.483175,46.423458
27/11/2020,158500,Saint-Hilaire-de-Riez,Maison,72,4,946,-1.945669,46.738116
18/12/2020,200220,Landevieille,Maison,77,4,474,-1.80447,46.641842
03/12/2020,199800,Jard-sur-Mer,Maison,85,4,878,-1.576937,46.444281
18/12/2020,175000,Commequiers,Maison,93,4,1200,-1.823627,46.765407
18/12/2020,175000,Commequiers,Maison,93,4,600,-1.823627,46.765407
19/12/2020,220000,Notre-Dame-de-Riez,Maison,152,5,500,-1.880258,46.73722
19/12/2020,220000,Notre-Dame-de-Riez,Maison,152,5,1313,-1.880258,46.73722
21/12/2020,165000,L'Aiguillon-sur-Vie,Maison,89,4,518,-1.821292,46.665156
15/12/2020,162400,Talmont-Saint-Hilaire,Maison,66,3,105,-1.622245,46.465356
18/12/2020,453000,Saint-Gilles-Croix-de-Vie,Maison,120,4,275,-1.929216,46.696537
18/12/2020,225000,L'Aiguillon-sur-Vie,Maison,86,4,677,-1.822913,46.674364
22/12/2020,284000,Talmont-Saint-Hilaire,Maison,120,5,500,-1.64784,46.460219
07/12/2020,95000,La Boissière-des-Landes,Maison,51,2,388,-1.456811,46.565807
22/12/2020,265150,Angles,Maison,109,4,754,-1.411263,46.401814
21/12/2020,115000,Talmont-Saint-Hilaire,Maison,70,3,500,-1.555528,46.471377
21/12/2020,115000,Talmont-Saint-Hilaire,Maison,70,3,686,-1.555528,46.471377
18/12/2020,510000,Saint-Julien-des-Landes,Maison,170,3,1368,-1.747475,46.660678
18/12/2020,199000,Notre-Dame-de-Riez,Maison,90,5,618,-1.89521,46.758703
18/12/2020,199000,Notre-Dame-de-Riez,Maison,90,5,500,-1.89521,46.758703
11/12/2020,200000,Les Sables-d'Olonne,Maison,28,1,43,-1.797843,46.494846
11/12/2020,200000,Les Sables-d'Olonne,Maison,28,1,43,-1.797843,46.494846
11/12/2020,200000,Les Sables-d'Olonne,Maison,32,1,31,-1.79789,46.494891
11/12/2020,200000,Les Sables-d'Olonne,Maison,32,1,31,-1.79789,46.494891
11/12/2020,200000,Les Sables-d'Olonne,Maison,32,1,31,-1.79789,46.494891
16/12/2020,140000,Sainte-Foy,Maison,45,2,274,-1.695609,46.520333
17/12/2020,403352.5,L'Île-d'Olonne,Maison,146,4,759,-1.801858,46.582308
21/12/2020,420000,Saint-Gilles-Croix-de-Vie,Maison,104,5,1201,-1.920329,46.693271
15/12/2020,550000,Les Sables-d'Olonne,Maison,125,4,145,-1.798589,46.495185
17/12/2020,360000,Coëx,Maison,80,3,1780,-1.785165,46.700742
11/12/2020,165000,Bretignolles-sur-Mer,Maison,62,3,450,-1.881682,46.638205
17/12/2020,457500,Saint-Hilaire-de-Riez,Maison,105,4,328,-1.970996,46.699134
17/12/2020,337400,Le Fenouiller,Maison,132,5,600,-1.905463,46.714658
17/12/2020,337400,Le Fenouiller,Maison,132,5,500,-1.905463,46.714658
16/12/2020,55000,La Tranche-sur-Mer,Maison,25,3,225,-1.447879,46.345497
11/12/2020,95000,Saint-Vincent-sur-Graon,Maison,98,6,615,-1.394737,46.520079
17/12/2020,173500,Talmont-Saint-Hilaire,Maison,86,4,534,-1.611438,46.464388
13/11/2020,264435,Landeronde,Maison,220,5,903,-1.585392,46.665236
13/11/2020,264435,Landeronde,Maison,77,2,361,-1.585205,46.665171
15/12/2020,630000,Talmont-Saint-Hilaire,Maison,281,7,6369,-1.684269,46.514371
15/12/2020,630000,Talmont-Saint-Hilaire,Maison,281,7,1000,-1.684269,46.514371
23/12/2020,332000,Les Sables-d'Olonne,Maison,80,4,262,-1.747159,46.506211
24/11/2020,203000,Saint-Gilles-Croix-de-Vie,Maison,46,2,73,-1.931205,46.694291
15/12/2020,165000,La Tranche-sur-Mer,Maison,63,3,212,-1.42332,46.350695
11/12/2020,262000,Les Sables-d'Olonne,Maison,114,4,287,-1.765754,46.500226
18/12/2020,230000,Les Sables-d'Olonne,Maison,72,4,319,-1.770329,46.503665
09/12/2020,235000,Les Sables-d'Olonne,Maison,90,4,341,-1.775681,46.522108
22/12/2020,200000,L'Île-d'Olonne,Maison,79,4,459,-1.770685,46.554906
14/12/2020,150000,Saint-Vincent-sur-Graon,Maison,125,3,665,-1.322755,46.489402
14/12/2020,240000,Coëx,Maison,103,5,562,-1.763869,46.695982
14/12/2020,300000,Les Sables-d'Olonne,Maison,96,4,384,-1.765269,46.498013
11/12/2020,322480,Saint-Gilles-Croix-de-Vie,Maison,54,2,100,-1.937068,46.695735
18/12/2020,189200,Angles,Maison,73,3,451,-1.40868,46.399149
16/12/2020,235000,Bretignolles-sur-Mer,Maison,58,3,459,-1.868805,46.625808
28/12/2020,230000,Coëx,Maison,87,4,568,-1.756704,46.699418
18/12/2020,237500,Angles,Maison,99,5,526,-1.411032,46.399039
16/12/2020,175000,Beaulieu-sous-la-Roche,Maison,80,2,395,-1.612197,46.702034
14/12/2020,268032,Grosbreuil,Maison,125,4,1000,-1.570259,46.54783
14/12/2020,268032,Grosbreuil,Maison,125,4,2119,-1.570259,46.54783
07/12/2020,267000,Saint-Hilaire-de-Riez,Maison,102,4,376,-1.970798,46.709721
30/12/2020,290000,Nieul-le-Dolent,Maison,136,5,985,-1.517658,46.576622
30/12/2020,250080,Les Sables-d'Olonne,Maison,97,6,458,-1.736837,46.481817
30/11/2020,220000,Saint-Vincent-sur-Graon,Maison,87,4,500,-1.389726,46.512499
30/11/2020,220000,Saint-Vincent-sur-Graon,Maison,87,4,1355,-1.389726,46.512499
15/12/2020,285600,Brem-sur-Mer,Maison,103,4,594,-1.821263,46.612215
18/12/2020,686900,La Tranche-sur-Mer,Maison,190,9,887,-1.407329,46.346047
15/12/2020,110000,L'Île-d'Olonne,Maison,48,3,971,-1.746939,46.569301
18/12/2020,205000,Longeville-sur-Mer,Maison,80,4,503,-1.496114,46.411866
16/12/2020,176250,Commequiers,Maison,79,5,603,-1.835126,46.758545
17/12/2020,188000,Coëx,Maison,85,4,704,-1.750545,46.69875
17/12/2020,158400,La Chaize-Giraud,Maison,54,4,385,-1.804136,46.651803
15/12/2020,215000,Les Sables-d'Olonne,Maison,80,3,427,-1.804687,46.552428
14/12/2020,200000,Landevieille,Maison,110,5,1000,-1.797839,46.647781
14/12/2020,200000,Landevieille,Maison,110,5,5330,-1.797839,46.647781
18/12/2020,248000,Coëx,Maison,106,4,424,-1.763272,46.703823
31/12/2020,620000,Les Sables-d'Olonne,Maison,107,3,800,-1.750696,46.474438
17/12/2020,320000,Saint-Hilaire-de-Riez,Maison,69,4,544,-1.960933,46.69787
18/12/2020,130000,Coëx,Maison,83,3,174,-1.753236,46.697275
18/12/2020,185000,Coëx,Maison,81,3,609,-1.752159,46.693189
11/12/2020,283000,Les Sables-d'Olonne,Maison,77,4,496,-1.789121,46.532964
16/12/2020,310000,Angles,Maison,147,5,854,-1.40969,46.401979
23/12/2020,83085,Les Sables-d'Olonne,Maison,33,1,356,-1.777398,46.508318
23/12/2020,83085,Les Sables-d'Olonne,Maison,75,3,356,-1.777398,46.508318
11/12/2020,1150000,Talmont-Saint-Hilaire,Maison,152,6,122,-1.619156,46.468304
11/12/2020,1150000,Talmont-Saint-Hilaire,Maison,297,8,1618,-1.6189,46.468522
11/12/2020,1150000,Talmont-Saint-Hilaire,Maison,297,8,1242,-1.6189,46.468522
14/12/2020,260000,Les Sables-d'Olonne,Maison,60,4,58,-1.787836,46.495947
14/12/2020,280000,Les Sables-d'Olonne,Maison,73,3,61,-1.788051,46.495533
29/12/2020,220000,Saint-Vincent-sur-Jard,Maison,91,6,531,-1.533095,46.41289
29/12/2020,217300,Saint-Hilaire-de-Riez,Maison,60,2,539,-2.050954,46.7726
22/12/2020,80000,Beaulieu-sous-la-Roche,Maison,126,3,105,-1.602019,46.7119
15/12/2020,102000,Commequiers,Maison,110,5,1000,-1.827405,46.760881
29/12/2020,155100,Les Sables-d'Olonne,Maison,84,4,396,-1.772766,46.530311
18/12/2020,390000,Talmont-Saint-Hilaire,Maison,126,6,1022,-1.610144,46.462125
18/12/2020,390000,Talmont-Saint-Hilaire,Maison,126,6,789,-1.610144,46.462125
15/12/2020,150000,Angles,Maison,77,3,978,-1.399817,46.413558
11/12/2020,47500,Saint-Vincent-sur-Graon,Maison,40,2,1355,-1.325503,46.491002
23/12/2020,265500,Saint-Gilles-Croix-de-Vie,Maison,60,2,177,-1.94423,46.698723
30/12/2020,139700,La Faute-sur-Mer,Appartement,59,4,76,-1.323046,46.33078
14/12/2020,300000,Jard-sur-Mer,Maison,97,4,556,-1.578078,46.410099
29/12/2020,152000,Grosbreuil,Maison,64,3,235,-1.616411,46.540516
17/12/2020,390000,Les Sables-d'Olonne,Maison,126,4,623,-1.806199,46.516089
15/12/2020,120000,Angles,Maison,46,3,760,-1.378965,46.406993
15/12/2020,360000,Saint-Vincent-sur-Jard,Maison,157,5,685,-1.561786,46.417695
15/12/2020,360000,Saint-Vincent-sur-Jard,Maison,157,5,780,-1.561786,46.417695
17/12/2020,154700,Saint-Avaugourd-des-Landes,Maison,96,3,599,-1.484202,46.514539
18/12/2020,600000,Les Sables-d'Olonne,Maison,155,5,730,-1.759527,46.505389
21/12/2020,185000,Talmont-Saint-Hilaire,Maison,116,4,86,-1.625325,46.466681
30/12/2020,372500,Bretignolles-sur-Mer,Maison,120,4,428,-1.893475,46.640671
30/12/2020,372500,Bretignolles-sur-Mer,Maison,120,4,500,-1.893475,46.640671
14/12/2020,78416,Le Champ-Saint-Père,Maison,89,4,189,-1.343071,46.51093
14/12/2020,200800,Angles,Maison,74,4,253,-1.409189,46.397273
29/12/2020,557800,Talmont-Saint-Hilaire,Maison,146,6,1142,-1.672776,46.439279
18/12/2020,265000,Les Sables-d'Olonne,Maison,78,4,226,-1.799817,46.522389
12/12/2020,108000,La Tranche-sur-Mer,Maison,42,3,34,-1.458693,46.361783
23/12/2020,400000,La Faute-sur-Mer,Maison,123,7,2452,-1.308769,46.313611
23/12/2020,400000,La Faute-sur-Mer,Maison,123,7,500,-1.308769,46.313611
21/12/2020,100000,La Tranche-sur-Mer,Maison,25,2,304,-1.448214,46.345799
23/12/2020,78450,Saint-Avaugourd-des-Landes,Maison,92,4,621,-1.482606,46.513839
22/12/2020,240000,Talmont-Saint-Hilaire,Maison,100,4,509,-1.635206,46.46784
15/12/2020,368000,Jard-sur-Mer,Maison,104,5,500,-1.567204,46.422542
15/12/2020,368000,Jard-sur-Mer,Maison,104,5,514,-1.567204,46.422542
15/12/2020,266000,Jard-sur-Mer,Maison,93,4,340,-1.577671,46.410926
15/12/2020,255000,Angles,Maison,99,4,1000,-1.407563,46.398356
15/12/2020,255000,Angles,Maison,99,4,500,-1.407563,46.398356
17/12/2020,148300,Le Bernard,Maison,78,3,696,-1.472697,46.438222
21/12/2020,134000,Beaulieu-sous-la-Roche,Maison,70,3,357,-1.616508,46.672234
17/12/2020,104000,Saint-Julien-des-Landes,Maison,53,2,507,-1.71022,46.639957
16/12/2020,132100,Les Sables-d'Olonne,Maison,25,1,99,-1.80376,46.504797
28/12/2020,135000,Talmont-Saint-Hilaire,Maison,50,4,338,-1.665576,46.437762
17/12/2020,140000,La Faute-sur-Mer,Maison,52,2,117,-1.326347,46.332226
30/12/2020,215000,Longeville-sur-Mer,Maison,92,3,528,-1.490595,46.421773
18/12/2020,290000,Talmont-Saint-Hilaire,Maison,130,5,1000,-1.625033,46.447726
18/12/2020,290000,Talmont-Saint-Hilaire,Maison,130,5,500,-1.625033,46.447726
15/12/2020,210000,Jard-sur-Mer,Maison,58,4,396,-1.587394,46.410775
17/12/2020,230000,Le Bernard,Maison,115,6,774,-1.458884,46.440085
15/12/2020,160000,Longeville-sur-Mer,Maison,54,3,568,-1.488677,46.421905
18/12/2020,165000,Longeville-sur-Mer,Maison,69,3,617,-1.489102,46.427873
18/12/2020,390000,Les Sables-d'Olonne,Maison,101,4,642,-1.76181,46.521351
18/12/2020,112000,Sainte-Flaive-des-Loups,Maison,99,3,201,-1.579854,46.612414
24/12/2020,212000,Bretignolles-sur-Mer,Maison,79,3,490,-1.863037,46.626666
16/12/2020,70000,Les Sables-d'Olonne,Maison,125,4,831,-1.739771,46.512902
01/12/2020,301500,Notre-Dame-de-Riez,Maison,112,5,545,-1.883847,46.764992
01/12/2020,301500,Notre-Dame-de-Riez,Maison,112,5,500,-1.883847,46.764992
17/12/2020,289880,Les Sables-d'Olonne,Maison,145,5,830,-1.808152,46.496664
29/12/2020,74000,La Tranche-sur-Mer,Maison,36,3,327,-1.447425,46.346573
22/12/2020,193300,Talmont-Saint-Hilaire,Maison,94,5,546,-1.610414,46.476093
22/12/2020,193300,Talmont-Saint-Hilaire,Maison,94,5,500,-1.610414,46.476093
18/12/2020,360000,Les Sables-d'Olonne,Maison,95,4,600,-1.713123,46.480625
18/12/2020,360000,Les Sables-d'Olonne,Maison,95,4,818,-1.713123,46.480625
18/12/2020,169000,Les Sables-d'Olonne,Maison,32,1,33,-1.775284,46.49216
18/12/2020,307500,Les Sables-d'Olonne,Maison,75,4,275,-1.733212,46.480528
18/12/2020,525000,Les Sables-d'Olonne,Maison,122,5,1095,-1.794088,46.538559
16/12/2020,150000,Saint-Julien-des-Landes,Maison,21,1,31,-1.712389,46.64072
16/12/2020,150000,Saint-Julien-des-Landes,Maison,39,2,62,-1.712447,46.640561
16/12/2020,150000,Saint-Julien-des-Landes,Maison,149,6,140,-1.712481,46.640517
23/12/2020,305000,Les Sables-d'Olonne,Maison,85,4,267,-1.759155,46.499187
18/12/2020,280000,Les Sables-d'Olonne,Maison,115,4,259,-1.721844,46.482074
15/12/2020,386000,Les Sables-d'Olonne,Maison,118,5,519,-1.796737,46.540057
22/12/2020,155000,Les Achards,Maison,127,4,743,-1.658267,46.616256
18/12/2020,260000,Landevieille,Maison,117,6,516,-1.810504,46.641813
15/12/2020,92000,Poiroux,Maison,96,3,645,-1.533998,46.506002
18/12/2020,296500,Brem-sur-Mer,Maison,160,6,474,-1.826504,46.607002
17/12/2020,160000,La Tranche-sur-Mer,Maison,100,4,1084,-1.380665,46.347541
15/12/2020,460000,Jard-sur-Mer,Maison,163,5,1107,-1.569227,46.425339
18/12/2020,240000,Talmont-Saint-Hilaire,Maison,86,5,770,-1.667684,46.446044
18/12/2020,275000,Bretignolles-sur-Mer,Maison,67,4,717,-1.846196,46.603659
18/12/2020,130000,Saint-Mathurin,Maison,130,4,872,-1.711766,46.567897
18/12/2020,146000,Landevieille,Maison,72,3,784,-1.804565,46.639876
23/12/2020,247000,Longeville-sur-Mer,Maison,119,6,607,-1.466835,46.384966
28/12/2020,264000,Les Sables-d'Olonne,Maison,90,3,500,-1.748545,46.483334
17/12/2020,149000,Landevieille,Maison,44,3,450,-1.808587,46.644487
18/12/2020,240000,Les Sables-d'Olonne,Maison,40,1,98,-1.7993,46.494624
22/12/2020,385000,Saint-Hilaire-de-Riez,Maison,110,4,510,-1.942874,46.718202
22/12/2020,343000,Landevieille,Maison,52,1,2970,-1.816247,46.633772
22/12/2020,343000,Landevieille,Maison,88,3,2970,-1.816247,46.633772
22/12/2020,343000,Landevieille,Maison,80,3,2970,-1.816247,46.633772
15/12/2020,248341,Les Sables-d'Olonne,Maison,90,4,218,-1.744196,46.509366
22/12/2020,252000,Saint-Hilaire-de-Riez,Maison,76,3,450,-1.947438,46.712379
22/12/2020,325000,Le Fenouiller,Maison,109,5,932,-1.895995,46.721835
