,date_mutation,valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,longitude_appart,latitude_appart,Nom_commune,Code_postal,chef_lieu,longitude_cl,latitude_cl,distance
2030,03/02/2021,165000.0,61,3,-0.595341,47.47267,angers,49000,angers,-0.556221025,47.47665708,2.981988148832972
2031,29/01/2021,171000.0,70,3,-0.56221,47.474818,angers,49100,angers,-0.556221025,47.47665708,0.4955849281329225
2032,28/01/2021,152250.0,72,3,-0.565842,47.471097,angers,49100,angers,-0.556221025,47.47665708,0.9529452094118166
2033,04/02/2021,166320.0,101,5,-0.604214,47.459469,angers,49000,angers,-0.556221025,47.47665708,4.0918023017311445
2034,28/01/2021,120000.0,33,1,-0.576888,47.482717,angers,49100,angers,-0.556221025,47.47665708,1.697184185896654
2035,22/01/2021,135000.0,45,2,-0.561815,47.47393,angers,49100,angers,-0.556221025,47.47665708,0.5193574066590135
2036,20/01/2021,105000.0,60,3,-0.579388,47.472968,angers,49000,angers,-0.556221025,47.47665708,1.7938362743827796
2037,29/01/2021,99000.0,27,2,-0.585481,47.473887,angers,49000,angers,-0.556221025,47.47665708,2.226984308894146
2038,15/02/2021,135000.0,51,2,-0.563553,47.474393,angers,49100,angers,-0.556221025,47.47665708,0.6072986581879368
2039,16/02/2021,165000.0,87,5,-0.595341,47.47267,angers,49000,angers,-0.556221025,47.47665708,2.981988148832972
2040,22/02/2021,81400.0,25,1,-0.572767,47.473608,angers,49100,angers,-0.556221025,47.47665708,1.2924705013910334
2041,11/02/2021,130302.0,70,3,-0.565842,47.471097,angers,49100,angers,-0.556221025,47.47665708,0.9529452094118166
2042,01/02/2021,170000.0,77,4,-0.573056,47.48291,angers,49100,angers,-0.556221025,47.47665708,1.4468572776224473
2043,29/01/2021,350000.0,40,2,-0.569789,47.473226,angers,49100,angers,-0.556221025,47.47665708,1.091570876964319
2044,29/01/2021,350000.0,60,3,-0.569789,47.473226,angers,49100,angers,-0.556221025,47.47665708,1.091570876964319
2045,29/01/2021,350000.0,60,3,-0.569789,47.473226,angers,49100,angers,-0.556221025,47.47665708,1.091570876964319
2046,05/02/2021,82500.0,46,2,-0.59281,47.474205,angers,49000,angers,-0.556221025,47.47665708,2.771470902750392
2047,06/02/2021,120000.0,65,2,-0.56113,47.474419,angers,49100,angers,-0.556221025,47.47665708,0.4459143837961859
2048,16/02/2021,100000.0,36,2,-0.584003,47.473276,angers,49000,angers,-0.556221025,47.47665708,2.127658416648139
2049,19/02/2021,150000.0,45,2,-0.566919,47.476873,angers,49100,angers,-0.556221025,47.47665708,0.8067363997077308
2050,26/02/2021,183600.0,110,5,-0.604494,47.46008,angers,49000,angers,-0.556221025,47.47665708,4.079323014546512
2051,26/02/2021,160000.0,63,3,-0.564455,47.483699,angers,49100,angers,-0.556221025,47.47665708,0.9990617659822325
2052,26/02/2021,215000.0,60,3,-0.579388,47.472968,angers,49000,angers,-0.556221025,47.47665708,1.7938362743827796
2053,18/02/2021,120000.0,63,3,-0.595341,47.47267,angers,49000,angers,-0.556221025,47.47665708,2.981988148832972
2054,16/02/2021,85000.0,47,2,-0.566136,47.482031,angers,49100,angers,-0.556221025,47.47665708,0.9567996002315443
2055,26/02/2021,135000.0,55,3,-0.55871,47.474084,angers,49100,angers,-0.556221025,47.47665708,0.3421093784468401
2056,22/02/2021,199500.0,66,3,-0.567563,47.478217,angers,49100,angers,-0.556221025,47.47665708,0.8723252646346041
2057,05/02/2021,150000.0,61,3,-0.559445,47.478837,angers,49100,angers,-0.556221025,47.47665708,0.34321030697401667
2058,08/03/2021,82000.0,40,2,-0.570609,47.477414,angers,49100,angers,-0.556221025,47.47665708,1.0877741273526502
2059,25/02/2021,125000.0,50,2,-0.56499,47.4812,angers,49100,angers,-0.556221025,47.47665708,0.8318434988591497
2060,23/02/2021,108000.0,49,3,-0.562991,47.481468,angers,49100,angers,-0.556221025,47.47665708,0.739241457947526
2061,22/02/2021,109500.0,98,4,-0.596371,47.467099,angers,49000,angers,-0.556221025,47.47665708,3.207790049459257
2062,04/03/2021,160000.0,65,3,-0.553273,47.492217,angers,49100,angers,-0.556221025,47.47665708,1.744165438365537
2063,22/02/2021,65000.0,56,3,-0.579388,47.472968,angers,49000,angers,-0.556221025,47.47665708,1.7938362743827796
2064,16/03/2021,165000.0,50,2,-0.564244,47.482885,angers,49100,angers,-0.556221025,47.47665708,0.9193060359732077
2065,16/03/2021,165000.0,33,1,-0.564244,47.482885,angers,49100,angers,-0.556221025,47.47665708,0.9193060359732077
2066,24/02/2021,97590.0,70,4,-0.584003,47.473276,angers,49000,angers,-0.556221025,47.47665708,2.127658416648139
2067,01/03/2021,498500.0,173,4,-0.568466,47.471381,angers,49100,angers,-0.556221025,47.47665708,1.0936578927119782
2068,26/02/2021,343000.0,62,2,-0.567758,47.481148,angers,49100,angers,-0.556221025,47.47665708,1.0027361925758471
2069,15/03/2021,310000.0,102,5,-0.558968,47.473803,angers,49100,angers,-0.556221025,47.47665708,0.37890053861557105
2070,23/03/2021,80000.0,62,3,-0.576244,47.473615,angers,49100,angers,-0.556221025,47.47665708,1.5467456530502501
2071,15/03/2021,188840.0,86,5,-0.592918,47.474808,angers,49000,angers,-0.556221025,47.47665708,2.7737836744926705
2072,17/03/2021,175000.0,63,3,-0.564192,47.490973,angers,49100,angers,-0.556221025,47.47665708,1.701246328713215
2073,26/03/2021,144200.0,49,2,-0.566457,47.470623,angers,49100,angers,-0.556221025,47.47665708,1.0224644985166347
2074,30/03/2021,82500.0,30,1,-0.573821,47.47411,angers,49100,angers,-0.556221025,47.47665708,1.3565517010845207
2075,17/02/2021,215000.0,82,3,-0.581533,47.47401,angers,49000,angers,-0.556221025,47.47665708,1.93055187231512
2076,25/03/2021,195000.0,65,3,-0.572741,47.494495,angers,49100,angers,-0.556221025,47.47665708,2.3416329126702347
2077,31/03/2021,137000.0,40,2,-0.579165,47.474138,angers,49000,angers,-0.556221025,47.47665708,1.7520188348669863
2078,29/03/2021,104200.0,31,2,-0.552085,47.485541,angers,49100,angers,-0.556221025,47.47665708,1.0357421425027942
2079,11/02/2021,71000.0,46,2,-0.569333,47.48345,angers,49100,angers,-0.556221025,47.47665708,1.243815232004651
2080,30/03/2021,150000.0,81,4,-0.55994,47.47773,angers,49100,angers,-0.556221025,47.47665708,0.3046473371870431
2081,02/04/2021,154000.0,45,2,-0.573821,47.47411,angers,49100,angers,-0.556221025,47.47665708,1.3565517010845207
2082,22/03/2021,119250.0,30,1,-0.599709,47.468323,angers,49000,angers,-0.556221025,47.47665708,3.406681964461266
2083,25/03/2021,115000.0,46,2,-0.586879,47.472859,angers,49000,angers,-0.556221025,47.47665708,2.3492506742084545
2084,07/04/2021,80000.0,35,2,-0.56565,47.479021,angers,49100,angers,-0.556221025,47.47665708,0.7577504315369057
2085,07/04/2021,405000.0,71,4,-0.56565,47.479021,angers,49100,angers,-0.556221025,47.47665708,0.7577504315369057
2086,30/03/2021,133500.0,46,2,-0.567305,47.48624,angers,49100,angers,-0.556221025,47.47665708,1.3538971272832343
2087,16/04/2021,250000.0,81,4,-0.561465,47.490577,angers,49100,angers,-0.556221025,47.47665708,1.5972883411174066
2088,31/03/2021,390000.0,85,4,-0.553276,47.484501,angers,49100,angers,-0.556221025,47.47665708,0.8998941953882937
2089,30/03/2021,528000.0,143,5,-0.56266,47.473175,angers,49100,angers,-0.556221025,47.47665708,0.6208513097458707
2090,22/03/2021,97798.0,25,1,-0.565593,47.483881,angers,49100,angers,-0.556221025,47.47665708,1.069596794036375
2091,24/03/2021,150000.0,52,2,-0.564531,47.475163,angers,49100,angers,-0.556221025,47.47665708,0.6480408982114131
2092,06/04/2021,223500.0,76,3,-0.562368,47.473772,angers,49100,angers,-0.556221025,47.47665708,0.5635469628139417
2093,16/04/2021,132000.0,36,2,-0.561189,47.4733,angers,49100,angers,-0.556221025,47.47665708,0.5287209151322353
2094,23/04/2021,950000.0,35,1,-0.562598,47.482788,angers,49100,angers,-0.556221025,47.47665708,0.8340577311052932
2095,23/04/2021,950000.0,30,1,-0.562598,47.482788,angers,49100,angers,-0.556221025,47.47665708,0.8340577311052932
2096,23/04/2021,950000.0,45,2,-0.562598,47.482788,angers,49100,angers,-0.556221025,47.47665708,0.8340577311052932
2097,23/04/2021,950000.0,45,2,-0.562598,47.482788,angers,49100,angers,-0.556221025,47.47665708,0.8340577311052932
2098,23/04/2021,950000.0,47,2,-0.562598,47.482788,angers,49100,angers,-0.556221025,47.47665708,0.8340577311052932
2099,23/04/2021,950000.0,47,2,-0.562598,47.482788,angers,49100,angers,-0.556221025,47.47665708,0.8340577311052932
2100,26/04/2021,145000.0,58,3,-0.584003,47.473276,angers,49000,angers,-0.556221025,47.47665708,2.127658416648139
2101,07/04/2021,200000.0,67,3,-0.566457,47.470623,angers,49100,angers,-0.556221025,47.47665708,1.0224644985166347
2102,01/04/2021,160000.0,60,3,-0.569789,47.473226,angers,49100,angers,-0.556221025,47.47665708,1.091570876964319
2103,16/04/2021,192000.0,67,3,-0.567305,47.48624,angers,49100,angers,-0.556221025,47.47665708,1.3538971272832343
2104,31/03/2021,140000.0,44,2,-0.576888,47.482717,angers,49100,angers,-0.556221025,47.47665708,1.697184185896654
2105,31/03/2021,174000.0,45,1,-0.563771,47.475998,angers,49100,angers,-0.556221025,47.47665708,0.573795825642849
2106,19/04/2021,122040.0,68,3,-0.604214,47.459469,angers,49000,angers,-0.556221025,47.47665708,4.0918023017311445
2107,21/04/2021,115000.0,47,2,-0.586879,47.472859,angers,49000,angers,-0.556221025,47.47665708,2.3492506742084545
2108,22/04/2021,120000.0,46,2,-0.59281,47.474205,angers,49000,angers,-0.556221025,47.47665708,2.771470902750392
2109,21/04/2021,147000.0,74,3,-0.598072,47.475773,angers,49000,angers,-0.556221025,47.47665708,3.1561564820649886
2110,26/04/2021,145000.0,61,3,-0.564455,47.483699,angers,49100,angers,-0.556221025,47.47665708,0.9990617659822325
2111,28/04/2021,222600.0,68,3,-0.574592,47.49355,angers,49100,angers,-0.556221025,47.47665708,2.333323267346311
2112,08/04/2021,358000.0,100,4,-0.586005,47.47164,angers,49000,angers,-0.556221025,47.47665708,2.3133868852199937
2113,27/04/2021,205000.0,64,3,-0.560639,47.490556,angers,49100,angers,-0.556221025,47.47665708,1.5807518949673116
2114,21/04/2021,215000.0,91,4,-0.604088,47.466514,angers,49000,angers,-0.556221025,47.47665708,3.78052600225839
2115,14/04/2021,150259.0,50,2,-0.566604,47.476901,angers,49100,angers,-0.556221025,47.47665708,0.7831049567951587
2116,30/04/2021,159000.0,38,2,-0.556311,47.479113,angers,49100,angers,-0.556221025,47.47665708,0.2731337831493106
2117,19/04/2021,105000.0,53,2,-0.566136,47.482031,angers,49100,angers,-0.556221025,47.47665708,0.9567996002315443
2118,20/04/2021,239000.0,70,3,-0.560582,47.480437,angers,49100,angers,-0.556221025,47.47665708,0.5335344443739717
2119,29/04/2021,140360.0,25,1,-0.565267,47.484357,angers,49100,angers,-0.556221025,47.47665708,1.094410007718024
2120,10/05/2021,250000.0,65,3,-0.586655,47.472397,angers,49000,angers,-0.556221025,47.47665708,2.3424957007894114
2121,06/05/2021,169000.0,49,2,-0.569333,47.48345,angers,49100,angers,-0.556221025,47.47665708,1.243815232004651
2122,27/04/2021,230000.0,66,3,-0.566457,47.470623,angers,49100,angers,-0.556221025,47.47665708,1.0224644985166347
2123,29/04/2021,180000.0,94,4,-0.586879,47.472859,angers,49000,angers,-0.556221025,47.47665708,2.3492506742084545
2124,23/04/2021,200900.0,41,2,-0.561377,47.47729,angers,49100,angers,-0.556221025,47.47665708,0.3949585237416637
2125,23/04/2021,200900.0,37,1,-0.561377,47.47729,angers,49100,angers,-0.556221025,47.47665708,0.3949585237416637
2126,23/04/2021,200900.0,31,1,-0.561485,47.474845,angers,49100,angers,-0.556221025,47.47665708,0.4450064691818079
2127,20/04/2021,181000.0,66,3,-0.567563,47.478217,angers,49100,angers,-0.556221025,47.47665708,0.8723252646346041
2128,29/04/2021,194000.0,81,5,-0.579077,47.473194,angers,49000,angers,-0.556221025,47.47665708,1.7653688633912548
2129,28/04/2021,90000.0,28,1,-0.586631,47.474039,angers,49000,angers,-0.556221025,47.47665708,2.310675344691038
2130,04/05/2021,85000.0,29,1,-0.573056,47.48291,angers,49100,angers,-0.556221025,47.47665708,1.4468572776224473
2131,27/04/2021,105000.0,28,1,-0.560572,47.473701,angers,49100,angers,-0.556221025,47.47665708,0.46430759223131707
2132,10/05/2021,165500.0,65,4,-0.579388,47.472968,angers,49000,angers,-0.556221025,47.47665708,1.7938362743827796
2133,19/04/2021,196000.0,59,3,-0.553273,47.492217,angers,49100,angers,-0.556221025,47.47665708,1.744165438365537
2134,06/05/2021,190800.0,108,5,-0.604494,47.46008,angers,49000,angers,-0.556221025,47.47665708,4.079323014546512
2135,06/05/2021,136000.0,66,3,-0.561122,47.476441,angers,49100,angers,-0.556221025,47.47665708,0.37020165899996615
2136,14/05/2021,121000.0,27,1,-0.599709,47.468323,angers,49000,angers,-0.556221025,47.47665708,3.406681964461266
2137,03/05/2021,70000.0,25,1,-0.565267,47.484357,angers,49100,angers,-0.556221025,47.47665708,1.094410007718024
2138,30/04/2021,104000.0,27,1,-0.572572,47.473511,angers,49100,angers,-0.556221025,47.47665708,1.2811952695677038
2139,20/05/2021,199846.0,95,4,-0.565842,47.471097,angers,49100,angers,-0.556221025,47.47665708,0.9529452094118166
2140,20/05/2021,75608.0,29,1,-0.565842,47.471097,angers,49100,angers,-0.556221025,47.47665708,0.9529452094118166
2141,19/05/2021,70000.0,62,3,-0.559589,47.476803,angers,49100,angers,-0.556221025,47.47665708,0.2543852054191731
2142,26/05/2021,188068.0,92,4,-0.568785,47.479533,angers,49100,angers,-0.556221025,47.47665708,0.9995308221842084
2143,17/05/2021,85000.0,28,1,-0.55984,47.478904,angers,49100,angers,-0.556221025,47.47665708,0.3698867987549536
2144,07/05/2021,237000.0,70,3,-0.575475,47.494345,angers,49100,angers,-0.556221025,47.47665708,2.4439506467783314
2145,06/05/2021,86560.0,38,2,-0.563343,47.485353,angers,49100,angers,-0.556221025,47.47665708,1.1058353286328697
2146,06/05/2021,89000.0,33,2,-0.563343,47.485353,angers,49100,angers,-0.556221025,47.47665708,1.1058353286328697
2147,26/05/2021,262670.0,101,4,-0.583133,47.474022,angers,49000,angers,-0.556221025,47.47665708,2.0496394854740734
2148,06/05/2021,80000.0,46,2,-0.59281,47.474205,angers,49000,angers,-0.556221025,47.47665708,2.771470902750392
2149,26/05/2021,66612.0,26,1,-0.565842,47.471097,angers,49100,angers,-0.556221025,47.47665708,0.9529452094118166
2150,12/05/2021,139590.0,59,2,-0.598072,47.475773,angers,49000,angers,-0.556221025,47.47665708,3.1561564820649886
2151,28/05/2021,150000.0,61,3,-0.595341,47.47267,angers,49000,angers,-0.556221025,47.47665708,2.981988148832972
2152,07/05/2021,430000.0,99,4,-0.563641,47.472797,angers,49100,angers,-0.556221025,47.47665708,0.7049934419340285
2153,29/05/2021,111000.0,28,1,-0.565501,47.483367,angers,49100,angers,-0.556221025,47.47665708,1.0226260453669833
2154,14/05/2021,82500.0,37,1,-0.573056,47.48291,angers,49100,angers,-0.556221025,47.47665708,1.4468572776224473
2155,18/05/2021,205000.0,67,3,-0.564531,47.475163,angers,49100,angers,-0.556221025,47.47665708,0.6480408982114131
2156,31/05/2021,160000.0,50,2,-0.566235,47.479794,angers,49100,angers,-0.556221025,47.47665708,0.83148037778659
2157,27/05/2021,196000.0,63,3,-0.56932,47.49226,angers,49100,angers,-0.556221025,47.47665708,1.9959723705023777
2158,15/05/2021,160000.0,62,3,-0.567758,47.481148,angers,49100,angers,-0.556221025,47.47665708,1.0027361925758471
2159,27/05/2021,182500.0,49,2,-0.566457,47.470623,angers,49100,angers,-0.556221025,47.47665708,1.0224644985166347
2160,03/06/2021,230000.0,92,2,-0.561976,47.475641,angers,49100,angers,-0.556221025,47.47665708,0.4482647757252848
2161,17/05/2021,187000.0,64,3,-0.553273,47.492217,angers,49100,angers,-0.556221025,47.47665708,1.744165438365537
2162,18/05/2021,315000.0,74,2,-0.560403,47.47409,angers,49100,angers,-0.556221025,47.47665708,0.42524018635740185
2163,17/05/2021,150000.0,44,2,-0.585815,47.473967,angers,49000,angers,-0.556221025,47.47665708,2.2507207996676923
