date_mutation,valeur_fonciere,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
03/08/2018,250000,Saint-Hilaire-de-Riez,Maison,101,5,2368,-1.955389,46.756634
03/08/2018,250000,Saint-Hilaire-de-Riez,Maison,48,1,1000,-1.955389,46.756634
03/08/2018,252600,Saint-Gilles-Croix-de-Vie,Maison,24,1,310,-1.927927,46.690933
03/08/2018,252600,Saint-Gilles-Croix-de-Vie,Maison,24,1,310,-1.927927,46.690933
03/08/2018,252600,Saint-Gilles-Croix-de-Vie,Maison,24,1,310,-1.927927,46.690933
03/08/2018,239000,Le Fenouiller,Maison,100,3,474,-1.904214,46.717043
06/08/2018,115000,Saint-Gilles-Croix-de-Vie,Maison,32,2,51,-1.930157,46.695658
06/08/2018,98400,Commequiers,Maison,110,4,11930,-1.817158,46.779777
08/08/2018,275400,Le Fenouiller,Maison,94,4,1018,-1.904713,46.712091
26/07/2018,232000,Landevieille,Maison,121,5,950,-1.805179,46.64377
06/08/2018,120000,Le Champ-Saint-Père,Maison,78,4,458,-1.34805,46.510911
19/07/2018,233390,Coëx,Maison,112,5,865,-1.757801,46.700497
03/08/2018,126000,La Tranche-sur-Mer,Maison,67,3,272,-1.457425,46.359744
17/07/2018,203090.27,L'Aiguillon-sur-Vie,Maison,116,4,514,-1.820422,46.667171
17/07/2018,203090.27,L'Aiguillon-sur-Vie,Maison,116,4,500,-1.820422,46.667171
31/07/2018,239500,Sainte-Flaive-des-Loups,Maison,119,4,700,-1.584948,46.616972
26/07/2018,219440,Les Sables-d'Olonne,Maison,77,3,343,-1.765902,46.502311
21/07/2018,190000,Saint-Gilles-Croix-de-Vie,Maison,83,4,364,-1.922618,46.693001
03/08/2018,144500,La Tranche-sur-Mer,Maison,79,3,151,-1.404797,46.347969
10/08/2018,285000,La Tranche-sur-Mer,Maison,123,5,711,-1.458341,46.343627
06/08/2018,233500,Les Sables-d'Olonne,Maison,45,2,65,-1.775468,46.498411
03/08/2018,180000,Saint-Hilaire-de-Riez,Maison,61,3,708,-2.040396,46.775796
10/08/2018,165000,La Jonchère,Maison,110,4,500,-1.398547,46.423376
10/08/2018,165000,La Jonchère,Maison,110,4,1925,-1.398547,46.423376
10/08/2018,234000,Le Givre,Maison,140,4,1000,-1.403344,46.490337
10/08/2018,234000,Le Givre,Maison,140,4,865,-1.403344,46.490337
23/07/2018,220000,Brem-sur-Mer,Maison,97,4,759,-1.831963,46.608257
27/07/2018,124000,Les Sables-d'Olonne,Maison,51,2,128,-1.794839,46.520333
30/07/2018,338000,Les Sables-d'Olonne,Maison,127,4,633,-1.764099,46.504209
20/07/2018,138000,La Chapelle-Hermier,Maison,87,4,537,-1.724609,46.690353
27/07/2018,315000,Les Sables-d'Olonne,Maison,112,5,222,-1.77876,46.499675
01/08/2018,431032,Les Sables-d'Olonne,Maison,130,6,341,-1.778176,46.500162
18/07/2018,825000,Les Sables-d'Olonne,Maison,171,4,500,-1.732011,46.504849
18/07/2018,825000,Les Sables-d'Olonne,Maison,171,4,685,-1.732011,46.504849
26/07/2018,200000,Les Sables-d'Olonne,Maison,41,3,120,-1.801586,46.504864
20/07/2018,230000,Saint-Hilaire-de-Riez,Maison,93,4,526,-1.949554,46.712628
30/07/2018,150000,La Tranche-sur-Mer,Maison,31,2,161,-1.430533,46.348301
20/07/2018,176000,Nieul-le-Dolent,Maison,106,4,1068,-1.505564,46.572402
02/08/2018,145000,Saint-Julien-des-Landes,Maison,88,3,440,-1.673006,46.627944
01/08/2018,285000,Les Sables-d'Olonne,Maison,85,4,326,-1.775615,46.515293
01/08/2018,363000,Les Sables-d'Olonne,Maison,182,6,689,-1.767796,46.509042
01/08/2018,363000,Les Sables-d'Olonne,Maison,182,6,1000,-1.767796,46.509042
24/07/2018,118000,Saint-Vincent-sur-Jard,Maison,54,3,382,-1.547559,46.420006
02/08/2018,165000,Les Sables-d'Olonne,Maison,52,3,50,-1.789373,46.495892
10/08/2018,370220,Le Fenouiller,Maison,112,5,568,-1.931128,46.706954
08/08/2018,190000,Commequiers,Maison,73,3,606,-1.845005,46.764826
02/08/2018,170000,Les Sables-d'Olonne,Maison,80,5,384,-1.768951,46.522936
02/08/2018,174000,Coëx,Maison,89,3,985,-1.747284,46.698389
02/08/2018,174000,Coëx,Maison,89,3,1000,-1.747284,46.698389
26/07/2018,185000,La Tranche-sur-Mer,Maison,77,3,387,-1.393868,46.347532
20/07/2018,252000,La Tranche-sur-Mer,Maison,122,5,460,-1.449766,46.344375
25/07/2018,160000,Saint-Vincent-sur-Jard,Maison,82,3,1017,-1.528353,46.417237
27/07/2018,266000,Les Sables-d'Olonne,Maison,95,4,563,-1.782594,46.509711
02/08/2018,1080000,Les Sables-d'Olonne,Maison,171,5,259,-1.770108,46.489762
19/07/2018,80000,Saint-Cyr-en-Talmondais,Maison,43,2,2220,-1.3418,46.460514
19/07/2018,80000,Saint-Cyr-en-Talmondais,Maison,43,2,300,-1.3418,46.460514
03/08/2018,205000,Les Sables-d'Olonne,Maison,66,3,320,-1.778951,46.507461
24/07/2018,156000,Saint-Vincent-sur-Graon,Maison,135,6,381,-1.402004,46.540515
07/08/2018,285000,Les Sables-d'Olonne,Maison,86,3,139,-1.748594,46.496972
10/08/2018,100000,Les Sables-d'Olonne,Maison,36,1,474,-1.802535,46.543157
20/08/2018,348000,Les Sables-d'Olonne,Maison,117,5,589,-1.718121,46.480504
11/08/2018,112000,Angles,Maison,68,4,933,-1.406405,46.398319
03/08/2018,197000,Vairé,Maison,76,5,753,-1.75556,46.597184
02/08/2018,170000,La Faute-sur-Mer,Maison,70,3,218,-1.322094,46.33042
26/07/2018,227000,Landevieille,Maison,103,4,810,-1.802918,46.641512
01/08/2018,510000,Les Sables-d'Olonne,Maison,156,4,719,-1.76191,46.501443
10/08/2018,147000,Commequiers,Maison,110,4,400,-1.797604,46.780055
25/07/2018,218000,L'Île-d'Olonne,Maison,109,5,694,-1.791891,46.581739
16/08/2018,300000,Coëx,Maison,131,5,500,-1.758226,46.705691
16/08/2018,300000,Coëx,Maison,131,5,1044,-1.758226,46.705691
01/08/2018,160000,Saint-Vincent-sur-Jard,Maison,83,3,625,-1.53249,46.412456
16/08/2018,475000,Saint-Hilaire-de-Riez,Maison,200,8,1056,-1.961199,46.714026
06/08/2018,410000,Les Sables-d'Olonne,Maison,137,5,813,-1.808136,46.554283
14/08/2018,222000,Saint-Hilaire-de-Riez,Maison,77,4,390,-2.051589,46.775186
04/08/2018,145000,Le Fenouiller,Maison,76,2,489,-1.89735,46.722702
21/08/2018,190000,Saint-Hilaire-de-Riez,Maison,139,6,1875,-1.963632,46.771178
21/08/2018,190000,Saint-Hilaire-de-Riez,Maison,139,6,2000,-1.963632,46.771178
20/08/2018,190000,Saint-Hilaire-de-Riez,Maison,56,3,408,-1.974368,46.707643
03/08/2018,270364,Saint-Gilles-Croix-de-Vie,Maison,75,3,422,-1.928644,46.690628
27/07/2018,146020,Landevieille,Maison,83,3,493,-1.806626,46.643463
20/08/2018,177000,Les Sables-d'Olonne,Maison,102,5,393,-1.756166,46.505427
02/08/2018,242950,Commequiers,Maison,90,3,390,-1.831868,46.753003
01/08/2018,289194,Le Fenouiller,Maison,147,8,500,-1.909122,46.715786
01/08/2018,289194,Le Fenouiller,Maison,147,8,808,-1.909122,46.715786
27/07/2018,190000,Bretignolles-sur-Mer,Maison,80,4,586,-1.869215,46.619776
14/08/2018,250000,Saint-Hilaire-de-Riez,Maison,80,5,569,-2.041799,46.778291
09/08/2018,192000,Le Fenouiller,Maison,62,4,600,-1.930988,46.705057
30/07/2018,235000,Bretignolles-sur-Mer,Maison,97,4,506,-1.859793,46.626869
10/08/2018,290000,Saint-Hilaire-de-Riez,Maison,96,5,622,-1.969751,46.715772
17/08/2018,400000,Saint-Gilles-Croix-de-Vie,Maison,106,4,605,-1.918626,46.685941
11/08/2018,305000,Commequiers,Maison,126,4,676,-1.84924,46.762638
11/08/2018,305000,Commequiers,Maison,62,3,676,-1.84924,46.762638
27/07/2018,146000,Les Sables-d'Olonne,Maison,46,3,69,-1.744075,46.477637
27/07/2018,390000,Saint-Hilaire-la-Forêt,Maison,65,1,60,-1.508248,46.443241
27/07/2018,390000,Saint-Hilaire-la-Forêt,Maison,80,2,590,-1.508332,46.443148
30/07/2018,290000,Saint-Hilaire-de-Riez,Maison,115,7,726,-1.943111,46.738975
30/07/2018,290000,Saint-Hilaire-de-Riez,Maison,115,7,500,-1.943111,46.738975
13/08/2018,59000,Poiroux,Maison,36,2,36,-1.547635,46.495397
07/08/2018,288000,Les Sables-d'Olonne,Maison,83,4,295,-1.806882,46.493434
06/08/2018,330000,Les Sables-d'Olonne,Maison,101,4,597,-1.787032,46.522494
13/08/2018,195000,Les Sables-d'Olonne,Maison,63,3,480,-1.765393,46.535894
20/08/2018,200000,Les Sables-d'Olonne,Maison,76,4,507,-1.771098,46.522022
10/08/2018,208400,Saint-Mathurin,Maison,88,5,411,-1.717833,46.566031
21/08/2018,135000,Angles,Maison,48,3,750,-1.406669,46.410522
26/07/2018,170000,La Faute-sur-Mer,Maison,98,4,704,-1.317728,46.330619
26/07/2018,170000,La Faute-sur-Mer,Maison,98,4,1050,-1.317728,46.330619
10/08/2018,208000,Les Sables-d'Olonne,Maison,84,4,522,-1.771976,46.511193
17/08/2018,249900,Saint-Hilaire-de-Riez,Maison,82,4,606,-1.956982,46.710176
08/08/2018,230000,Brem-sur-Mer,Maison,86,4,454,-1.826371,46.608003
22/08/2018,195000,Saint-Maixent-sur-Vie,Maison,88,4,960,-1.822692,46.738883
08/08/2018,196200,Les Sables-d'Olonne,Maison,86,4,480,-1.770279,46.524198
22/08/2018,145000,Commequiers,Maison,78,3,750,-1.839719,46.765772
17/08/2018,215000,Saint-Mathurin,Maison,92,4,561,-1.709065,46.569377
22/08/2018,260000,Commequiers,Maison,156,6,828,-1.841076,46.763639
17/08/2018,255000,Saint-Hilaire-de-Riez,Maison,83,3,306,-2.049489,46.774896
17/08/2018,255000,Saint-Hilaire-de-Riez,Maison,41,2,211,-2.049384,46.774904
22/08/2018,229000,Saint-Hilaire-de-Riez,Maison,78,4,400,-1.96853,46.708054
26/07/2018,185000,La Tranche-sur-Mer,Maison,99,4,581,-1.458026,46.359359
27/07/2018,171000,Angles,Maison,83,4,503,-1.397982,46.407081
22/08/2018,289000,Les Sables-d'Olonne,Maison,111,5,566,-1.793899,46.538403
25/07/2018,150000,La Tranche-sur-Mer,Maison,35,3,383,-1.412277,46.348771
22/08/2018,550000,Les Sables-d'Olonne,Maison,150,6,523,-1.758399,46.489499
31/07/2018,80000,Le Champ-Saint-Père,Maison,72,3,1077,-1.300253,46.502978
27/07/2018,455000,La Tranche-sur-Mer,Maison,133,4,189,-1.444554,46.342488
26/07/2018,85000,Angles,Maison,60,3,156,-1.400564,46.407376
01/08/2018,180000,Bretignolles-sur-Mer,Maison,110,4,326,-1.890155,46.643634
27/07/2018,265900,La Tranche-sur-Mer,Maison,94,4,759,-1.404123,46.344718
03/08/2018,220000,Bretignolles-sur-Mer,Maison,60,3,600,-1.884729,46.635479
03/08/2018,335000,Les Sables-d'Olonne,Maison,99,4,288,-1.766902,46.487785
07/08/2018,212981,La Tranche-sur-Mer,Maison,62,3,502,-1.388105,46.344686
22/08/2018,367000,La Chaize-Giraud,Maison,200,7,727,-1.812152,46.646771
01/08/2018,550000,Les Sables-d'Olonne,Maison,109,5,314,-1.766435,46.487144
01/08/2018,550000,Les Sables-d'Olonne,Maison,51,1,314,-1.766435,46.487144
03/08/2018,311400,Les Sables-d'Olonne,Maison,106,4,807,-1.762473,46.515032
04/08/2018,226000,Landevieille,Maison,91,4,754,-1.799491,46.641985
10/08/2018,410000,Saint-Gilles-Croix-de-Vie,Maison,37,1,382,-1.934897,46.691166
10/08/2018,410000,Saint-Gilles-Croix-de-Vie,Maison,150,7,382,-1.934897,46.691166
31/07/2018,260000,Jard-sur-Mer,Maison,120,5,500,-1.593637,46.419023
07/08/2018,295000,Bretignolles-sur-Mer,Maison,126,4,266,-1.864207,46.624294
07/08/2018,295000,Bretignolles-sur-Mer,Maison,126,4,500,-1.864207,46.624294
02/08/2018,192500,Poiroux,Maison,100,4,859,-1.538848,46.501808
07/08/2018,160000,Les Sables-d'Olonne,Maison,116,5,418,-1.775303,46.524082
20/08/2018,615000,Les Sables-d'Olonne,Maison,164,4,967,-1.799993,46.539776
20/08/2018,615000,Les Sables-d'Olonne,Maison,164,4,500,-1.799993,46.539776
24/08/2018,138500,Bretignolles-sur-Mer,Maison,43,2,120,-1.856363,46.630572
09/08/2018,480000,Saint-Gilles-Croix-de-Vie,Maison,88,4,400,-1.928754,46.683673
09/08/2018,480000,Saint-Gilles-Croix-de-Vie,Maison,114,4,400,-1.928754,46.683673
24/08/2018,184000,Saint-Hilaire-de-Riez,Maison,75,5,96,-1.974561,46.709457
31/07/2018,55500,Bretignolles-sur-Mer,Maison,84,3,238,-1.855911,46.637726
06/08/2018,137000,La Chaize-Giraud,Maison,65,3,553,-1.806484,46.646351
24/08/2018,179500,Bretignolles-sur-Mer,Maison,60,3,313,-1.861492,46.629222
10/08/2018,270000,Les Sables-d'Olonne,Maison,71,4,54,-1.782759,46.496642
10/08/2018,261000,Les Sables-d'Olonne,Maison,85,4,393,-1.750905,46.485191
23/08/2018,237000,Saint-Hilaire-de-Riez,Maison,77,3,694,-1.940733,46.722198
03/08/2018,139000,Saint-Gilles-Croix-de-Vie,Maison,84,4,127,-1.924521,46.692838
31/07/2018,370000,Bretignolles-sur-Mer,Maison,102,5,440,-1.864723,46.624788
31/07/2018,155000,La Tranche-sur-Mer,Maison,94,3,382,-1.438476,46.345332
10/08/2018,232500,Saint-Gilles-Croix-de-Vie,Maison,80,3,550,-1.923738,46.685549
30/08/2018,115000,Nieul-le-Dolent,Maison,180,5,226,-1.508304,46.573795
31/07/2018,150000,Les Sables-d'Olonne,Maison,68,4,269,-1.801291,46.547157
31/07/2018,238000,Jard-sur-Mer,Maison,89,3,552,-1.590901,46.410498
31/07/2018,238000,Jard-sur-Mer,Maison,89,3,500,-1.590901,46.410498
31/07/2018,155900,Le Bernard,Maison,85,4,565,-1.476163,46.437905
31/07/2018,160000,Poiroux,Maison,106,4,231,-1.556649,46.508968
27/08/2018,203000,Le Fenouiller,Maison,117,4,782,-1.895425,46.714368
07/08/2018,155065,Sainte-Foy,Maison,98,5,509,-1.670855,46.539736
03/08/2018,186000,Beaulieu-sous-la-Roche,Maison,96,3,1412,-1.609604,46.678908
14/08/2018,113000,Brem-sur-Mer,Maison,108,5,945,-1.814515,46.599701
28/08/2018,92200,Angles,Maison,51,3,143,-1.410495,46.393941
03/08/2018,300000,Bretignolles-sur-Mer,Maison,125,5,471,-1.890278,46.638435
06/08/2018,220000,Sainte-Foy,Maison,115,5,908,-1.681861,46.543281
27/08/2018,190000,Talmont-Saint-Hilaire,Maison,60,3,371,-1.60557,46.466164
14/08/2018,118800,Longeville-sur-Mer,Maison,80,4,980,-1.495009,46.427862
14/08/2018,195000,Sainte-Flaive-des-Loups,Maison,92,4,756,-1.583042,46.609754
13/08/2018,203000,Nieul-le-Dolent,Maison,90,3,678,-1.503762,46.571266
06/08/2018,130000,Sainte-Flaive-des-Loups,Maison,79,3,143,-1.549197,46.604753
06/08/2018,130000,Sainte-Flaive-des-Loups,Maison,104,2,418,-1.548829,46.604879
06/08/2018,145000,Beaulieu-sous-la-Roche,Maison,86,3,619,-1.606105,46.67776
23/08/2018,347500,Saint-Julien-des-Landes,Maison,197,6,1850,-1.684621,46.616064
23/08/2018,347500,Saint-Julien-des-Landes,Maison,197,6,650,-1.684621,46.616064
22/08/2018,230000,La Tranche-sur-Mer,Appartement,60,3,404,-1.442755,46.346771
22/08/2018,230000,La Tranche-sur-Mer,Maison,85,3,404,-1.442755,46.346771
17/08/2018,166000,Longeville-sur-Mer,Maison,60,3,399,-1.499261,46.411607
14/08/2018,200000,Le Givre,Maison,105,6,500,-1.403262,46.487257
14/08/2018,200000,Le Givre,Maison,105,6,3770,-1.403262,46.487257
06/08/2018,310000,Les Sables-d'Olonne,Maison,107,4,409,-1.789409,46.532918
31/08/2018,170000,Les Sables-d'Olonne,Maison,51,2,352,-1.757963,46.491564
31/08/2018,128000,Poiroux,Maison,85,3,963,-1.533657,46.532257
07/08/2018,150000,La Tranche-sur-Mer,Maison,84,5,461,-1.457701,46.358457
07/08/2018,180380,Saint-Hilaire-de-Riez,Maison,75,3,458,-1.957937,46.720627
08/08/2018,85000,Curzon,Maison,99,4,598,-1.306657,46.447561
31/08/2018,155000,Poiroux,Maison,90,4,500,-1.539487,46.509213
31/08/2018,155000,Poiroux,Maison,90,4,1078,-1.539487,46.509213
09/08/2018,195000,Saint-Vincent-sur-Graon,Maison,163,6,5706,-1.373148,46.488314
20/08/2018,323000,Beaulieu-sous-la-Roche,Maison,127,5,500,-1.600928,46.68155
20/08/2018,323000,Beaulieu-sous-la-Roche,Maison,127,5,517,-1.600928,46.68155
10/08/2018,186225,Longeville-sur-Mer,Maison,93,4,413,-1.464381,46.387574
20/08/2018,152000,L'Île-d'Olonne,Maison,80,5,5088,-1.766518,46.575587
20/08/2018,152000,L'Île-d'Olonne,Maison,80,5,1300,-1.766518,46.575587
17/08/2018,233000,Grosbreuil,Maison,129,4,616,-1.614039,46.543781
21/08/2018,154000,Les Achards,Maison,110,3,808,-1.66511,46.61568
03/08/2018,150000,Brem-sur-Mer,Maison,51,3,424,-1.834895,46.603128
10/08/2018,110000,La Tranche-sur-Mer,Maison,36,2,53,-1.441018,46.347574
17/08/2018,180000,Saint-Gilles-Croix-de-Vie,Maison,68,3,167,-1.948508,46.700839
17/08/2018,255750,Saint-Hilaire-de-Riez,Maison,90,4,546,-1.956753,46.708999
22/08/2018,163000,Les Sables-d'Olonne,Maison,52,4,223,-1.80116,46.49893
30/08/2018,280000,Saint-Hilaire-de-Riez,Maison,116,4,854,-1.945936,46.744092
30/08/2018,280000,Saint-Hilaire-de-Riez,Maison,116,4,500,-1.945936,46.744092
20/08/2018,65000,Saint-Hilaire-de-Riez,Maison,69,4,226,-1.970292,46.699551
20/08/2018,65000,Saint-Hilaire-de-Riez,Maison,63,3,226,-1.970292,46.699551
10/08/2018,119000,Coëx,Maison,90,5,552,-1.754872,46.695332
07/08/2018,200000,L'Île-d'Olonne,Maison,88,4,428,-1.798943,46.582138
17/08/2018,198000,Saint-Mathurin,Maison,101,4,1015,-1.717846,46.56488
27/08/2018,445000,La Tranche-sur-Mer,Maison,114,6,869,-1.407872,46.344143
08/08/2018,445000,Les Sables-d'Olonne,Maison,95,4,129,-1.793554,46.496152
09/08/2018,140000,L'Aiguillon-sur-Vie,Maison,69,3,677,-1.831923,46.672999
11/08/2018,170000,La Faute-sur-Mer,Maison,58,3,446,-1.330956,46.337653
11/08/2018,275000,Angles,Maison,129,5,728,-1.407654,46.41495
22/08/2018,245000,Saint-Hilaire-de-Riez,Maison,86,4,469,-1.947796,46.726067
08/08/2018,124000,Longeville-sur-Mer,Maison,40,2,144,-1.490019,46.423357
17/08/2018,175000,Angles,Maison,83,4,526,-1.408631,46.402085
10/08/2018,185000,Bretignolles-sur-Mer,Maison,44,3,440,-1.870185,46.622037
31/08/2018,210000,Les Sables-d'Olonne,Maison,67,3,194,-1.80098,46.496042
06/08/2018,185000,Longeville-sur-Mer,Maison,104,5,386,-1.493128,46.426532
07/08/2018,85000,Le Champ-Saint-Père,Appartement,12,1,81,-1.34679,46.506923
07/08/2018,85000,Le Champ-Saint-Père,Appartement,62,3,81,-1.34679,46.506923
07/08/2018,85000,Le Champ-Saint-Père,Appartement,12,1,81,-1.34679,46.506923
07/08/2018,85000,Le Champ-Saint-Père,Appartement,50,3,81,-1.34679,46.506923
07/08/2018,85000,Le Champ-Saint-Père,Appartement,50,2,81,-1.34679,46.506923
24/08/2018,207500,Saint-Vincent-sur-Jard,Maison,94,4,314,-1.559359,46.415474
22/08/2018,441900,Saint-Gilles-Croix-de-Vie,Maison,136,3,916,-1.924097,46.690692
10/08/2018,65000,Le Champ-Saint-Père,Maison,92,3,572,-1.340697,46.513609
24/08/2018,270000,Landeronde,Maison,244,9,755,-1.560544,46.644074
24/08/2018,270000,Landeronde,Maison,244,9,629,-1.560544,46.644074
30/08/2018,267000,Les Sables-d'Olonne,Maison,85,4,222,-1.786757,46.511199
06/09/2018,310000,Les Sables-d'Olonne,Appartement,28,1,860,-1.80507,46.501242
06/09/2018,310000,Les Sables-d'Olonne,Appartement,28,1,860,-1.80507,46.501242
06/09/2018,310000,Les Sables-d'Olonne,Appartement,28,1,860,-1.80507,46.501242
09/08/2018,90000,Longeville-sur-Mer,Maison,65,2,3495,-1.498174,46.440941
27/08/2018,140000,La Tranche-sur-Mer,Maison,41,3,127,-1.444456,46.348043
01/09/2018,269000,Saint-Gilles-Croix-de-Vie,Maison,113,4,658,-1.951041,46.699069
24/08/2018,165000,Les Sables-d'Olonne,Maison,33,2,29,-1.779585,46.496617
31/08/2018,168276,Saint-Hilaire-de-Riez,Maison,48,3,153,-1.992564,46.74186
17/08/2018,220000,Saint-Hilaire-de-Riez,Maison,117,5,1011,-1.990909,46.740684
30/08/2018,280000,Les Sables-d'Olonne,Maison,78,4,160,-1.777125,46.504496
03/09/2018,118000,Longeville-sur-Mer,Maison,50,3,190,-1.4707,46.386174
29/08/2018,275000,Saint-Hilaire-de-Riez,Maison,143,8,704,-1.95922,46.722042
28/08/2018,175000,Nieul-le-Dolent,Maison,94,3,540,-1.497383,46.573675
29/08/2018,285000,Givrand,Maison,143,5,500,-1.877857,46.679742
29/08/2018,285000,Givrand,Maison,143,5,1016,-1.877857,46.679742
31/08/2018,160000,Landeronde,Maison,110,4,2231,-1.584703,46.670447
31/08/2018,160000,Landeronde,Maison,110,4,1000,-1.584703,46.670447
31/08/2018,160000,Landeronde,Maison,110,4,800,-1.584703,46.670447
23/07/2018,236000,La Chapelle-Hermier,Maison,50,2,58,-1.721452,46.686803
23/07/2018,236000,La Chapelle-Hermier,Maison,64,2,193,-1.721502,46.686775
23/07/2018,236000,L'Île-d'Olonne,Maison,50,2,67,-1.781699,46.562681
23/07/2018,236000,L'Île-d'Olonne,Maison,62,1,67,-1.781699,46.562681
28/08/2018,233600,Saint-Hilaire-de-Riez,Maison,62,4,495,-1.955558,46.714899
31/08/2018,125000,Saint-Hilaire-de-Riez,Maison,39,1,1200,-1.938043,46.761351
25/08/2018,437000,Le Fenouiller,Maison,140,6,1029,-1.918309,46.706222
31/08/2018,108374,Saint-Hilaire-de-Riez,Maison,68,4,545,-1.961071,46.697695
28/08/2018,320000,Les Sables-d'Olonne,Maison,110,4,710,-1.715822,46.47456
29/08/2018,94629,La Tranche-sur-Mer,Maison,98,5,495,-1.413061,46.349282
29/08/2018,381800,Coëx,Maison,163,6,696,-1.756743,46.693508
29/08/2018,381800,Coëx,Maison,163,6,500,-1.756743,46.693508
17/08/2018,142750,Commequiers,Maison,75,3,490,-1.839164,46.765654
22/08/2018,161000,Les Sables-d'Olonne,Maison,62,3,300,-1.746032,46.48141
10/08/2018,210000,Landevieille,Maison,105,4,616,-1.804106,46.641026
30/08/2018,212400,Saint-Gilles-Croix-de-Vie,Maison,80,4,342,-1.93976,46.698498
30/08/2018,223000,Saint-Hilaire-de-Riez,Maison,85,4,186,-1.96133,46.709614
03/09/2018,170000,Talmont-Saint-Hilaire,Appartement,69,3,215,-1.670912,46.44323
29/08/2018,220000,Les Sables-d'Olonne,Maison,116,6,864,-1.737925,46.50436
31/08/2018,212750,Givrand,Maison,78,4,353,-1.899824,46.673549
31/08/2018,150000,Nieul-le-Dolent,Maison,94,4,708,-1.506771,46.576115
30/08/2018,198000,L'Île-d'Olonne,Maison,68,4,578,-1.779511,46.55742
28/08/2018,192000,Brem-sur-Mer,Maison,96,4,468,-1.82802,46.604074
07/09/2018,485000,Les Sables-d'Olonne,Maison,172,6,500,-1.768388,46.509029
07/09/2018,485000,Les Sables-d'Olonne,Maison,172,6,943,-1.768388,46.509029
24/08/2018,170000,Beaulieu-sous-la-Roche,Maison,85,5,1107,-1.62024,46.696113
24/08/2018,170000,Beaulieu-sous-la-Roche,Maison,85,5,700,-1.62024,46.696113
16/08/2018,265000,Jard-sur-Mer,Maison,49,3,890,-1.587201,46.412013
16/08/2018,265000,Jard-sur-Mer,Maison,49,3,500,-1.587201,46.412013
13/08/2018,30000,Longeville-sur-Mer,Maison,63,3,529,-1.486268,46.3952
24/08/2018,155000,Saint-Hilaire-de-Riez,Maison,45,3,352,-2.051133,46.774066
04/09/2018,235000,Bretignolles-sur-Mer,Maison,88,4,377,-1.853615,46.626289
03/09/2018,233700,La Chaize-Giraud,Maison,117,4,764,-1.813319,46.651712
22/08/2018,180000,Jard-sur-Mer,Maison,83,3,936,-1.572436,46.428637
27/08/2018,285000,Bretignolles-sur-Mer,Maison,94,4,600,-1.859152,46.630369
27/08/2018,230000,Le Fenouiller,Maison,86,4,786,-1.897628,46.716332
17/08/2018,370000,Saint-Vincent-sur-Jard,Maison,167,6,600,-1.566214,46.427004
17/08/2018,370000,Saint-Vincent-sur-Jard,Maison,167,6,584,-1.566214,46.427004
28/08/2018,154000,Brem-sur-Mer,Maison,66,3,551,-1.827038,46.600772
14/08/2018,109000,Brem-sur-Mer,Maison,62,2,718,-1.821258,46.610871
14/08/2018,109000,Brem-sur-Mer,Maison,62,2,9434,-1.821258,46.610871
04/09/2018,210000,Jard-sur-Mer,Maison,80,3,404,-1.585642,46.422067
22/08/2018,170000,Vairé,Maison,78,3,500,-1.757688,46.606328
31/08/2018,680000,Les Sables-d'Olonne,Maison,242,8,972,-1.774631,46.521334
22/08/2018,185400,Vairé,Maison,86,4,384,-1.74923,46.606862
13/08/2018,729000,Talmont-Saint-Hilaire,Maison,198,5,1000,-1.648853,46.463926
13/08/2018,729000,Talmont-Saint-Hilaire,Maison,198,5,1129,-1.648853,46.463926
14/08/2018,240000,Les Sables-d'Olonne,Maison,57,3,120,-1.796954,46.494347
10/09/2018,233300,Givrand,Maison,76,3,439,-1.900877,46.670632
24/08/2018,290000,L'Île-d'Olonne,Maison,218,8,700,-1.796824,46.583801
24/08/2018,290000,L'Île-d'Olonne,Maison,218,8,500,-1.796824,46.583801
23/08/2018,265000,Nieul-le-Dolent,Maison,126,4,998,-1.497989,46.573358
13/08/2018,102200,Le Champ-Saint-Père,Maison,72,4,437,-1.34838,46.510625
21/08/2018,46000,Jard-sur-Mer,Maison,120,6,147,-1.582087,46.417633
06/09/2018,208000,L'Île-d'Olonne,Maison,120,5,296,-1.792769,46.58109
16/08/2018,100000,Saint-Julien-des-Landes,Maison,100,3,226,-1.747459,46.662108
10/09/2018,442000,Les Sables-d'Olonne,Maison,199,6,945,-1.738889,46.528634
17/08/2018,131000,Le Bernard,Maison,72,3,458,-1.473678,46.441764
17/08/2018,131000,Le Bernard,Maison,72,3,542,-1.473678,46.441764
16/08/2018,105000,Avrillé,Maison,70,3,500,-1.497647,46.470079
16/08/2018,105000,Avrillé,Maison,70,3,512,-1.497647,46.470079
24/08/2018,485000,La Tranche-sur-Mer,Maison,225,10,802,-1.448077,46.344327
06/09/2018,185100,Bretignolles-sur-Mer,Maison,113,4,519,-1.885573,46.63835
21/08/2018,250211,Saint-Georges-de-Pointindoux,Maison,150,6,619,-1.617195,46.647969
21/08/2018,250211,Saint-Georges-de-Pointindoux,Maison,150,6,500,-1.617195,46.647969
17/08/2018,175000,La Chapelle-Hermier,Maison,100,4,675,-1.71948,46.688292
07/09/2018,127000,Poiroux,Maison,92,3,874,-1.529917,46.501063
07/09/2018,127000,Poiroux,Maison,92,3,1384,-1.529917,46.501063
