,date_mutation,valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,longitude_appart,latitude_appart,Nom_commune,Code_postal,chef_lieu,longitude_cl,latitude_cl,distance
0,2020,142000.0,60,3,-1.532729,47.552325,abbaretz,44170,nantes,-1.548204252,47.23204641,35.627251362879285
1,2020,142000.0,50,2,-1.532729,47.552325,abbaretz,44170,nantes,-1.548204252,47.23204641,35.627251362879285
2,2020,142000.0,60,3,-1.532729,47.552325,abbaretz,44170,nantes,-1.548204252,47.23204641,35.627251362879285
3,2020,170000.0,52,3,-1.535016,47.549604,abbaretz,44170,nantes,-1.548204252,47.23204641,35.31960204179991
4,2020,170000.0,62,4,-1.535016,47.549604,abbaretz,44170,nantes,-1.548204252,47.23204641,35.31960204179991
5,2020,71000.0,42,3,-0.871363,48.019156,ahuille,53940,laval,-0.765729369,48.06110437,9.154234688915867
6,2020,71000.0,40,3,-0.871363,48.019156,ahuille,53940,laval,-0.765729369,48.06110437,9.154234688915867
7,2020,71000.0,74,3,-0.871363,48.019156,ahuille,53940,laval,-0.765729369,48.06110437,9.154234688915867
8,2020,71000.0,32,2,-0.871363,48.019156,ahuille,53940,laval,-0.765729369,48.06110437,9.154234688915867
9,2021,50000.0,27,4,-0.871239,48.018826,ahuille,53940,laval,-0.765729369,48.06110437,9.16506782620362
10,2020,155000.0,51,3,-1.399326,47.076777,aigrefeuille sur maine,44140,nantes,-1.548204252,47.23204641,20.626351040443566
11,2020,155000.0,51,2,-1.399326,47.076777,aigrefeuille sur maine,44140,nantes,-1.548204252,47.23204641,20.626351040443566
12,2020,170000.0,40,2,-1.399481,47.078935,aigrefeuille sur maine,44140,nantes,-1.548204252,47.23204641,20.41937511449042
13,2020,170000.0,40,2,-1.399481,47.078935,aigrefeuille sur maine,44140,nantes,-1.548204252,47.23204641,20.41937511449042
14,2021,144450.0,40,2,-1.402163,47.077506,aigrefeuille sur maine,44140,nantes,-1.548204252,47.23204641,20.441168127434093
15,2021,167000.0,67,3,-1.402163,47.077506,aigrefeuille sur maine,44140,nantes,-1.548204252,47.23204641,20.441168127434093
16,2021,350000.0,58,2,-1.399699,47.076826,aigrefeuille sur maine,44140,nantes,-1.548204252,47.23204641,20.606316043926945
17,2021,350000.0,64,2,-1.399699,47.076826,aigrefeuille sur maine,44140,nantes,-1.548204252,47.23204641,20.606316043926945
18,2021,350000.0,61,3,-1.399699,47.076826,aigrefeuille sur maine,44140,nantes,-1.548204252,47.23204641,20.606316043926945
19,2021,175000.0,74,3,-1.399975,47.075805,aigrefeuille sur maine,44140,nantes,-1.548204252,47.23204641,20.69014261750027
20,2021,177000.0,77,3,-1.399975,47.075805,aigrefeuille sur maine,44140,nantes,-1.548204252,47.23204641,20.69014261750027
21,2021,145000.0,74,4,-1.399975,47.075805,aigrefeuille sur maine,44140,nantes,-1.548204252,47.23204641,20.69014261750027
22,2020,235000.0,62,2,-1.6111,46.741329,aizenay,85190,la roche sur yon,-1.407896452,46.6676659,17.565378986771883
23,2020,235000.0,57,4,-1.6111,46.741329,aizenay,85190,la roche sur yon,-1.407896452,46.6676659,17.565378986771883
24,2020,235000.0,25,1,-1.6111,46.741329,aizenay,85190,la roche sur yon,-1.407896452,46.6676659,17.565378986771883
25,2020,235000.0,78,4,-1.6111,46.741329,aizenay,85190,la roche sur yon,-1.407896452,46.6676659,17.565378986771883
26,2020,235000.0,22,1,-1.6111,46.741329,aizenay,85190,la roche sur yon,-1.407896452,46.6676659,17.565378986771883
27,2021,87000.0,29,1,-1.60218,46.739444,aizenay,85190,la roche sur yon,-1.407896452,46.6676659,16.86495152232013
28,2021,194400.0,84,4,-1.60218,46.739444,aizenay,85190,la roche sur yon,-1.407896452,46.6676659,16.86495152232013
29,2021,95000.0,160,5,-1.587628,46.756586,aizenay,85190,la roche sur yon,-1.407896452,46.6676659,16.928586400666074
30,2021,156000.0,50,2,-1.60218,46.739444,aizenay,85190,la roche sur yon,-1.407896452,46.6676659,16.86495152232013
31,2021,315000.0,96,4,-1.607746,46.738639,aizenay,85190,la roche sur yon,-1.407896452,46.6676659,17.20000363587983
32,2021,773000.0,103,4,-1.610869,46.740949,aizenay,85190,la roche sur yon,-1.407896452,46.6676659,17.530129837857114
33,2021,123000.0,46,2,-1.602806,46.73761,aizenay,85190,la roche sur yon,-1.407896452,46.6676659,16.81210919927237
34,2021,50000.0,72,3,-0.76746,48.229699,alexain,53240,laval,-0.765729369,48.06110437,18.74701037576696
35,2021,50000.0,62,4,-0.76746,48.229699,alexain,53240,laval,-0.765729369,48.06110437,18.74701037576696
36,2021,50000.0,62,2,-0.76746,48.229699,alexain,53240,laval,-0.765729369,48.06110437,18.74701037576696
37,2021,55000.0,63,4,0.159805,47.96798,allonnes,72700,le mans,0.200118821,47.98867581,3.7886160467409473
38,2021,209000.0,52,3,0.122724,47.957466,allonnes,72700,le mans,0.200118821,47.98867581,6.740536215386616
39,2021,209000.0,52,3,0.122724,47.957466,allonnes,72700,le mans,0.200118821,47.98867581,6.740536215386616
40,2021,53500.0,48,2,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
41,2021,70000.0,58,3,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
42,2021,59000.0,80,5,0.159805,47.96798,allonnes,72700,le mans,0.200118821,47.98867581,3.7886160467409473
43,2021,52660.0,71,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
44,2021,52660.0,80,4,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
45,2021,65000.0,71,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
46,2021,65000.0,80,4,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
47,2021,87000.0,71,3,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
48,2021,65400.0,71,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
49,2021,65400.0,90,5,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
50,2021,61500.0,80,5,0.159805,47.96798,allonnes,72700,le mans,0.200118821,47.98867581,3.7886160467409473
51,2021,52000.0,71,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
52,2021,52000.0,70,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
53,2021,56000.0,48,2,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
54,2021,140000.0,88,5,0.15412,47.968905,allonnes,72700,le mans,0.200118821,47.98867581,4.077441141347639
55,2021,70000.0,71,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
56,2021,70000.0,90,5,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
57,2021,60000.0,63,4,0.159805,47.96798,allonnes,72700,le mans,0.200118821,47.98867581,3.7886160467409473
58,2021,74000.0,58,3,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
59,2021,52000.0,63,4,0.159805,47.96798,allonnes,72700,le mans,0.200118821,47.98867581,3.7886160467409473
60,2021,60000.0,80,4,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
61,2021,60000.0,71,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
62,2021,65500.0,61,3,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
63,2021,95000.0,71,3,0.156051,47.967202,allonnes,72700,le mans,0.200118821,47.98867581,4.065086591135227
64,2021,87000.0,71,3,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
65,2021,82000.0,65,3,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
66,2021,56000.0,71,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
67,2021,56000.0,80,4,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
68,2021,60000.0,67,4,0.158535,47.968525,allonnes,72700,le mans,0.200118821,47.98867581,3.828576693158536
69,2021,63000.0,80,5,0.158535,47.968525,allonnes,72700,le mans,0.200118821,47.98867581,3.828576693158536
70,2021,75000.0,54,3,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
71,2021,61000.0,48,2,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
72,2021,56500.0,46,2,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
73,2021,74600.0,80,5,0.158535,47.968525,allonnes,72700,le mans,0.200118821,47.98867581,3.828576693158536
74,2021,119000.0,95,4,0.15412,47.968905,allonnes,72700,le mans,0.200118821,47.98867581,4.077441141347639
75,2021,75000.0,80,4,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
76,2021,54500.0,51,2,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
77,2021,70000.0,80,4,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
78,2021,70000.0,71,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
79,2021,75000.0,70,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
80,2021,75000.0,71,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
81,2021,63500.0,39,2,0.156107,47.971094,allonnes,72700,le mans,0.200118821,47.98867581,3.8232666415690346
82,2021,102000.0,67,3,0.164262,47.967868,allonnes,72700,le mans,0.200118821,47.98867581,3.538205437698195
83,2021,65000.0,58,3,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
84,2021,52850.0,71,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
85,2021,52850.0,79,4,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
86,2021,75000.0,80,5,0.159805,47.96798,allonnes,72700,le mans,0.200118821,47.98867581,3.7886160467409473
87,2021,116000.0,80,4,0.164262,47.967868,allonnes,72700,le mans,0.200118821,47.98867581,3.538205437698195
88,2021,54900.0,70,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
89,2021,54900.0,71,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
90,2021,52000.0,39,2,0.156107,47.971094,allonnes,72700,le mans,0.200118821,47.98867581,3.8232666415690346
91,2021,90600.0,52,3,0.156051,47.967202,allonnes,72700,le mans,0.200118821,47.98867581,4.065086591135227
92,2021,60000.0,48,2,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
93,2021,75000.0,71,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
94,2021,75000.0,80,4,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
95,2021,100000.0,80,4,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
96,2021,64400.0,57,2,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
97,2021,80000.0,40,3,0.160928,47.96618,allonnes,72700,le mans,0.200118821,47.98867581,3.849344118672189
98,2021,58000.0,47,2,0.166588,47.95531,allonnes,72700,le mans,0.200118821,47.98867581,4.475674438670763
99,2021,84500.0,80,5,0.159805,47.96798,allonnes,72700,le mans,0.200118821,47.98867581,3.7886160467409473
100,2021,55000.0,71,3,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
101,2021,55000.0,90,5,0.161456,47.966915,allonnes,72700,le mans,0.200118821,47.98867581,3.7664379056724338
102,2020,245000.0,81,3,-1.20682,47.368455,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,29.94301166322059
103,2020,245000.0,109,5,-1.20682,47.368455,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,29.94301166322059
104,2020,450000.0,70,3,-1.18115,47.364467,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.42302828877903
105,2020,450000.0,34,2,-1.18115,47.364467,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.42302828877903
106,2020,450000.0,120,5,-1.18115,47.364467,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.42302828877903
107,2020,450000.0,70,2,-1.18115,47.364467,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.42302828877903
108,2020,450000.0,65,2,-1.18115,47.364467,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.42302828877903
109,2020,125000.0,70,3,-1.191948,47.376442,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.36143790766737
110,2020,132000.0,80,3,-1.179466,47.36434,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.52904522729699
111,2020,132000.0,86,3,-1.179466,47.36434,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.52904522729699
112,2020,132000.0,95,3,-1.179466,47.36434,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.52904522729699
113,2020,781478.0,22,1,-1.177826,47.367737,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.8153456181849
114,2020,781478.0,20,1,-1.177826,47.367737,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.8153456181849
115,2020,781478.0,40,2,-1.177826,47.367737,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.8153456181849
116,2020,250000.0,130,4,-1.179216,47.369423,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.812005929856785
117,2020,250000.0,150,5,-1.179216,47.369423,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.812005929856785
118,2020,170000.0,70,1,-1.181931,47.370667,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.698767754709976
119,2020,170000.0,77,1,-1.181931,47.370667,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.698767754709976
120,2020,134000.0,28,2,-1.193274,47.363643,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,30.572188523857083
121,2020,134000.0,25,1,-1.193274,47.363643,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,30.572188523857083
122,2020,300000.0,47,3,-1.17912,47.372137,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.963682531438234
123,2020,300000.0,53,3,-1.17912,47.372137,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.963682531438234
124,2020,300000.0,33,2,-1.17912,47.372137,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.963682531438234
125,2021,172500.0,52,2,-1.180251,47.371665,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.863529371924784
126,2021,240000.0,57,3,-1.191597,47.389078,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,32.12282702181716
127,2021,240000.0,41,1,-1.191597,47.389078,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,32.12282702181716
128,2021,150000.0,90,3,-1.190613,47.364731,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,30.806548074884034
129,2021,235000.0,109,5,-1.178792,47.363709,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.54167305115424
130,2021,135000.0,62,3,-1.177005,47.367492,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.85719981255262
131,2021,205000.0,114,5,-1.177987,47.365774,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.702149152468284
132,2021,123000.0,38,2,-1.181648,47.366267,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.48369775209195
133,2021,130000.0,44,2,-1.181648,47.366267,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.48369775209195
134,2021,115000.0,58,2,-1.182421,47.364136,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.320941400143667
135,2021,145000.0,62,3,-1.177772,47.368634,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.866134964768587
136,2021,145000.0,43,2,-1.183759,47.364814,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.26695345780542
137,2021,120000.0,50,2,-1.180309,47.36434,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.47266416636713
138,2021,145000.0,58,2,-1.177021,47.365994,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.778097544245597
139,2021,210000.0,88,5,-1.177005,47.367492,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.85719981255262
140,2021,190000.0,41,2,-1.181797,47.365897,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.454378473006543
141,2021,190000.0,32,2,-1.181797,47.365897,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.454378473006543
142,2021,190000.0,26,1,-1.181797,47.365897,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.454378473006543
143,2021,180000.0,89,4,-1.17783,47.363647,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.60296240951616
144,2021,214000.0,51,2,-1.181278,47.36394,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.38718282020608
145,2021,214000.0,64,2,-1.181278,47.36394,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.38718282020608
146,2021,214000.0,70,4,-1.181278,47.36394,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.38718282020608
147,2021,290000.0,60,1,-1.205207,47.363198,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,29.75868084664457
148,2021,290000.0,58,2,-1.205207,47.363198,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,29.75868084664457
149,2021,165000.0,41,2,-1.17914,47.370962,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.89918046315986
150,2021,55000.0,28,1,-1.185097,47.365093,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.192415291288103
151,2021,145000.0,72,3,-1.181887,47.364068,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.353095825639315
152,2021,205000.0,30,2,-1.178877,47.363437,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.52201717766156
153,2021,180000.0,45,2,-1.174569,47.366217,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.953552006722003
154,2021,200000.0,63,3,-1.180251,47.371665,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.863529371924784
155,2021,260000.0,52,2,-1.178818,47.366241,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.67097005609305
156,2021,260000.0,26,1,-1.178818,47.366241,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.67097005609305
157,2021,260000.0,34,1,-1.178818,47.366241,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.67097005609305
158,2021,154550.0,104,6,-1.177005,47.367492,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.85719981255262
159,2021,120000.0,62,3,-1.177772,47.368634,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.866134964768587
160,2021,176000.0,74,4,-1.185097,47.365093,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.192415291288103
161,2021,200525.7,84,5,-1.196054,47.388565,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.80933198199989
162,2021,420000.0,40,2,-1.179152,47.364159,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.540719412960424
163,2021,420000.0,35,2,-1.179152,47.364159,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.540719412960424
164,2021,420000.0,70,2,-1.178668,47.364517,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.59157023567797
165,2021,420000.0,50,3,-1.178668,47.364517,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.59157023567797
166,2021,420000.0,40,2,-1.178668,47.364517,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.59157023567797
167,2021,420000.0,30,1,-1.178668,47.364517,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.59157023567797
168,2021,420000.0,43,1,-1.178702,47.364568,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.591927328792217
169,2021,420000.0,39,2,-1.178702,47.364568,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.591927328792217
170,2021,420000.0,25,1,-1.178702,47.364568,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.591927328792217
171,2021,143000.0,88,3,-1.177773,47.363724,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.610729316690065
172,2021,115000.0,80,2,-1.179046,47.365603,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.622541006837345
173,2021,115000.0,108,4,-1.179046,47.365603,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.622541006837345
174,2021,213000.0,84,5,-1.19596,47.388556,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.814736743291817
175,2021,132000.0,41,2,-1.181648,47.366267,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.48369775209195
176,2021,82000.0,56,2,-1.184629,47.365411,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.24027380956273
177,2021,220379.0,52,2,-1.178737,47.366591,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.694638472555383
178,2021,220379.0,55,2,-1.178737,47.366591,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.694638472555383
179,2021,120000.0,50,2,-1.177021,47.365994,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.778097544245597
180,2021,180000.0,95,3,-1.176399,47.366044,ancenis saint gereon,44150,nantes,-1.548204252,47.23204641,31.822252398784663
181,2021,70000.0,55,3,-0.783892,48.177234,andouille,53240,laval,-0.765729369,48.06110437,12.9833740492204
182,2021,85000.0,57,2,-0.78459,48.177404,andouille,53240,laval,-0.765729369,48.06110437,13.00768164525874
183,2021,85000.0,51,3,-0.78459,48.177404,andouille,53240,laval,-0.765729369,48.06110437,13.00768164525874
184,2021,70000.0,34,1,-0.783827,48.17692,andouille,53240,laval,-0.765729369,48.06110437,12.948145534375003
185,2021,70000.0,34,2,-0.783827,48.17692,andouille,53240,laval,-0.765729369,48.06110437,12.948145534375003
186,2021,110000.0,47,2,-0.782686,48.175908,andouille,53240,laval,-0.765729369,48.06110437,12.827595742055554
187,2021,110000.0,26,1,-0.782686,48.175908,andouille,53240,laval,-0.765729369,48.06110437,12.827595742055554
188,2020,235000.0,49,3,-0.561458,47.458854,angers,49000,angers,-0.556221025,47.47665708,2.018337815903501
189,2020,235000.0,41,2,-0.561458,47.458854,angers,49000,angers,-0.556221025,47.47665708,2.018337815903501
190,2020,315000.0,38,2,-0.55873,47.459066,angers,49000,angers,-0.556221025,47.47665708,1.9649010555377855
191,2020,315000.0,35,2,-0.55873,47.459066,angers,49000,angers,-0.556221025,47.47665708,1.9649010555377855
192,2020,315000.0,35,2,-0.55873,47.459066,angers,49000,angers,-0.556221025,47.47665708,1.9649010555377855
193,2020,233500.0,74,2,-0.533751,47.475825,angers,49100,angers,-0.556221025,47.47665708,1.6962600265676584
194,2020,160000.0,38,2,-0.5408,47.475996,angers,49100,angers,-0.556221025,47.47665708,1.1647185939709888
195,2020,160000.0,35,2,-0.5408,47.475996,angers,49100,angers,-0.556221025,47.47665708,1.1647185939709888
196,2020,160000.0,24,1,-0.5408,47.475996,angers,49100,angers,-0.556221025,47.47665708,1.1647185939709888
197,2020,460000.0,147,6,-0.551578,47.469629,angers,49100,angers,-0.556221025,47.47665708,0.8561884990951864
198,2020,250000.0,60,4,-0.563841,47.454491,angers,49000,angers,-0.556221025,47.47665708,2.5304981214989803
199,2020,400000.0,48,2,-0.557674,47.463396,angers,49000,angers,-0.556221025,47.47665708,1.478430146815361
200,2020,400000.0,55,2,-0.557674,47.463396,angers,49000,angers,-0.556221025,47.47665708,1.478430146815361
201,2020,400000.0,48,2,-0.557674,47.463396,angers,49000,angers,-0.556221025,47.47665708,1.478430146815361
202,2020,400000.0,48,2,-0.557674,47.463396,angers,49000,angers,-0.556221025,47.47665708,1.478430146815361
203,2020,179780.0,29,2,-0.555914,47.458261,angers,49000,angers,-0.556221025,47.47665708,2.0454063151747457
204,2020,179780.0,25,2,-0.555914,47.458261,angers,49000,angers,-0.556221025,47.47665708,2.0454063151747457
205,2020,750000.0,147,3,-0.549429,47.472515,angers,49100,angers,-0.556221025,47.47665708,0.6886229945558904
206,2020,368000.0,91,4,-0.518121,47.456196,angers,49000,angers,-0.556221025,47.47665708,3.664123191852089
207,2020,368000.0,49,2,-0.518121,47.456196,angers,49000,angers,-0.556221025,47.47665708,3.664123191852089
208,2020,99000.0,34,1,-0.538303,47.458914,angers,49000,angers,-0.556221025,47.47665708,2.390857073619105
209,2020,190000.0,38,2,-0.537615,47.474204,angers,49100,angers,-0.556221025,47.47665708,1.4287703834454757
210,2020,190000.0,31,2,-0.537615,47.474204,angers,49100,angers,-0.556221025,47.47665708,1.4287703834454757
211,2020,190000.0,22,1,-0.537615,47.474204,angers,49100,angers,-0.556221025,47.47665708,1.4287703834454757
212,2020,300000.0,20,1,-0.55471,47.466708,angers,49100,angers,-0.556221025,47.47665708,1.1119885453708265
213,2020,300000.0,20,1,-0.55471,47.466708,angers,49100,angers,-0.556221025,47.47665708,1.1119885453708265
214,2020,300000.0,20,1,-0.55471,47.466708,angers,49100,angers,-0.556221025,47.47665708,1.1119885453708265
215,2020,375036.0,35,2,-0.550779,47.467549,angers,49100,angers,-0.556221025,47.47665708,1.0925790547159295
216,2020,375036.0,45,2,-0.550779,47.467549,angers,49100,angers,-0.556221025,47.47665708,1.0925790547159295
217,2020,375036.0,65,2,-0.550779,47.467549,angers,49100,angers,-0.556221025,47.47665708,1.0925790547159295
218,2020,322000.0,47,2,-0.533877,47.478284,angers,49100,angers,-0.556221025,47.47665708,1.693883987922634
219,2020,322000.0,42,2,-0.533877,47.478284,angers,49100,angers,-0.556221025,47.47665708,1.693883987922634
220,2020,322000.0,51,2,-0.533877,47.478284,angers,49100,angers,-0.556221025,47.47665708,1.693883987922634
221,2020,220000.0,76,6,-0.543205,47.478109,angers,49100,angers,-0.556221025,47.47665708,0.9942861826344668
222,2020,220000.0,76,5,-0.543205,47.478109,angers,49100,angers,-0.556221025,47.47665708,0.9942861826344668
223,2020,500000.0,42,2,-0.553976,47.458037,angers,49000,angers,-0.556221025,47.47665708,2.077086954373041
224,2020,500000.0,63,3,-0.553976,47.458037,angers,49000,angers,-0.556221025,47.47665708,2.077086954373041
225,2020,500000.0,38,2,-0.553976,47.458037,angers,49000,angers,-0.556221025,47.47665708,2.077086954373041
226,2020,500000.0,38,2,-0.553976,47.458037,angers,49000,angers,-0.556221025,47.47665708,2.077086954373041
227,2020,500000.0,38,2,-0.553976,47.458037,angers,49000,angers,-0.556221025,47.47665708,2.077086954373041
228,2020,540000.0,22,1,-0.552652,47.473148,angers,49100,angers,-0.556221025,47.47665708,0.4739060030904649
229,2020,540000.0,20,1,-0.552652,47.473148,angers,49100,angers,-0.556221025,47.47665708,0.4739060030904649
230,2020,540000.0,20,1,-0.552652,47.473148,angers,49100,angers,-0.556221025,47.47665708,0.4739060030904649
231,2020,540000.0,27,2,-0.552652,47.473148,angers,49100,angers,-0.556221025,47.47665708,0.4739060030904649
232,2020,540000.0,27,2,-0.552652,47.473148,angers,49100,angers,-0.556221025,47.47665708,0.4739060030904649
233,2020,540000.0,27,2,-0.552652,47.473148,angers,49100,angers,-0.556221025,47.47665708,0.4739060030904649
